0-Abe 2014,1-Beyder 2010,2-Beyder 2014,3-Calloe 2011,4-Calloe 2011,5-Calloe 2013,6-Cheng 2010,7-Cheng 2010,8-Cheng 2011,9-Gosselin-Badaroudine 2012,11-Hu 2015,12-Kapplinger 2015,13-Kapplinger 2015,14-Kapplinger 2015,15-Kapplinger 2015,16-Kapplinger 2015,17-Kapplinger 2015,18-Kapplinger 2015,19-Kapplinger 2015,20-Kapplinger 2015,21-Kapplinger 2015,22-Kapplinger 2015,23-Kapplinger 2015,24-Kapplinger 2015,25-Kapplinger 2015,26-Kapplinger 2015,27-Kapplinger 2015,28-Kapplinger 2015,29-Kapplinger 2015,30-Kapplinger 2015,31-Kapplinger 2015,32-Kapplinger 2015,33-Kapplinger 2015,35-Medeiros-Domingo 2009,36-Nakajima 2015,37-Samani 2009,38-Shuraih 2007,39-Swan 2014,40-Tan 2005,41-Tan 2005,42-Tan 2005,43-Tan 2005,44-Tan 2005,45-Tan 2005,46-Tan 2005,47-Tan 2006,48-Tester 2010,49-Valdivia 2004,sum,gauss,x
5.92733381591e-26,6.41988461938e-05,1.45099842769e-110,0.0,9.02036080241e-219,0.0,2.08593310647e-38,6.77463015023e-35,2.30029591226e-43,5.95293501389e-174,2.36322073965e-38,1.93440848721e-69,8.49708268426e-92,6.07231163227e-41,3.23672365575e-21,4.15614713314e-21,3.87000808493e-21,5.39974064718e-41,7.87723224852e-17,1.05112859532e-09,1.50685089315e-19,2.1113827985e-15,3.87000808493e-21,5.30100611552e-13,1.05112859532e-09,1.37771655566e-48,7.55831776696e-22,3.23672365575e-21,2.1113827985e-15,1.4751953818e-51,3.23672365575e-21,5.86578421704e-29,3.13966385998e-20,5.76337410675e-43,1.18966367771e-53,1.64462977657e-20,0.0,2.0047086187e-28,6.78222307405e-24,4.80319686372e-23,9.29442148335e-69,1.72697960992e-49,1.30826950853e-88,2.22215899454e-09,8.86043418815e-269,3.76017130992e-61,5.39199242527e-38,6.42239953803e-13,6.42031717867e-05,1.19830030499e-09,8.48148481485
4.47979152794e-26,6.33264002668e-05,4.42802764959e-111,0.0,1.65844580768e-220,0.0,1.1033066393e-38,3.96148065609e-35,1.2115488909e-43,8.2639296557e-175,1.40307091426e-38,6.39705978042e-70,2.2051140823e-92,3.30327190997e-41,2.42985214394e-21,3.04578768005e-21,2.90709224908e-21,2.85711924128e-41,6.30080836343e-17,9.3710223896e-10,1.14694934634e-19,1.72231925347e-15,2.90709224908e-21,4.52277620233e-13,9.3710223896e-10,6.6605151552e-49,5.65973643793e-22,2.42985214394e-21,1.72231925347e-15,6.84425364769e-52,2.42985214394e-21,3.84318451277e-29,2.37441363319e-20,3.09708167926e-43,5.41166296306e-54,1.24031595547e-20,0.0,1.20646576898e-28,4.93930776915e-24,3.52143543767e-23,3.56807974088e-69,8.67632658813e-50,3.75409086639e-89,2.04079373105e-09,1.54859787675e-270,1.74047558943e-61,3.25208086122e-38,5.61229558521e-13,6.3330316282e-05,1.06174390142e-09,8.64148641486
3.38319316423e-26,6.24625202978e-05,1.34746767353e-111,0.0,3.00074996629e-222,0.0,5.82111699959e-39,2.31191363224e-35,6.36697380235e-44,1.14154899999e-175,8.31618184313e-39,2.1070527911e-70,5.69720759859e-93,1.79311475217e-41,1.82229097741e-21,2.22942880404e-21,2.18157126987e-21,1.50824914949e-41,5.0357705556e-17,8.350505733e-10,8.72131249453e-20,1.40388297387e-15,2.18157126987e-21,3.85655212803e-13,8.350505733e-10,3.21187990909e-49,4.23387787697e-22,1.82229097741e-21,1.40388297387e-15,3.1670438586e-52,1.82229097741e-21,2.51419239967e-29,1.79387019523e-20,1.66078507111e-43,2.45515625928e-54,9.34451008933e-21,0.0,7.24458700851e-29,3.59332789772e-24,2.57896719056e-23,1.36562349968e-69,4.3493008925e-50,1.07299222631e-89,1.87370520941e-09,2.6707399689e-272,8.03827988047e-62,1.95829679263e-38,4.90228380524e-13,6.24660649829e-05,9.4035860856e-10,8.80148801488
2.55309137347e-26,6.16071798209e-05,4.08875449683e-112,0.0,5.3432990883e-224,0.0,3.06359016838e-39,1.34656644842e-35,3.33856674645e-44,1.56911574467e-176,4.92081859802e-39,6.91246923854e-71,1.46542228158e-93,9.71281975534e-42,1.36527222026e-21,1.6299446636e-21,1.63547401892e-21,7.94341166476e-42,4.02144969036e-17,7.43760757047e-10,6.62495769421e-20,1.14345408537e-15,1.63547401892e-21,3.28655290836e-13,7.43760757047e-10,1.54494958206e-49,3.16410950283e-22,1.36527222026e-21,1.14345408537e-15,1.46161667466e-52,1.36527222026e-21,1.6422826449e-29,1.35390148629e-20,8.88708083518e-44,1.11088574405e-54,7.03300245993e-21,0.0,4.34057378459e-29,2.61134560659e-24,1.88672518684e-23,5.21088696754e-70,2.17539386174e-50,3.05472841826e-90,1.71981442566e-09,4.54499953789e-274,3.70418946664e-62,1.17733703215e-38,4.28026897484e-13,6.16103879158e-05,8.32505015369e-10,8.9614896149
1.92520284485e-26,6.07603513916e-05,1.23716710284e-112,0.0,9.36354512843e-226,0.0,1.60830809552e-39,7.82755431449e-36,1.74671458078e-44,2.14618857419e-177,2.90683082298e-39,2.25867525447e-71,3.75260886462e-94,5.24996081477e-42,1.0218436105e-21,1.19024778864e-21,1.22484615883e-21,4.17378726496e-42,3.20882762721e-17,6.621378586e-10,5.02745303225e-20,9.30630168317e-16,1.22484615883e-21,2.79917057903e-13,6.621378586e-10,7.41263913288e-50,2.36230376294e-22,1.0218436105e-21,9.30630168317e-16,6.72766456558e-53,1.0218436105e-21,1.07112318097e-29,1.0208090921e-20,4.74558496718e-44,5.01304389176e-55,5.2879218322e-21,0.0,2.59486958334e-29,1.89569559731e-24,1.37882205124e-23,1.9823327922e-70,1.08565347144e-50,8.66229299302e-91,1.57812020835e-09,7.63212319549e-276,1.70317056623e-62,7.06688805036e-39,3.73558282273e-13,6.07632544429e-05,7.36715550106e-10,9.12149121491
1.45063183578e-26,5.9922006606e-05,3.73276234609e-113,0.0,1.61481316331e-227,0.0,8.42213252601e-40,4.5411569031e-36,9.11840147012e-45,2.92101140563e-178,1.71423824794e-39,7.35084327499e-72,9.56695152303e-95,2.8316546202e-42,7.64035020101e-22,8.68134821544e-22,9.16395802476e-22,2.18797727509e-42,2.55833362482e-17,5.89193922343e-10,3.81133028803e-20,7.56843519276e-16,9.16395802476e-22,2.38267833536e-13,5.89193922343e-10,3.54760239348e-50,1.76193968315e-22,7.64035020101e-22,7.56843519276e-16,3.08849285085e-53,7.64035020101e-22,6.97546323126e-30,7.68888575243e-21,2.52874654144e-44,2.25618900726e-55,3.97181772178e-21,0.0,1.54781413856e-29,1.37470525404e-24,1.00657128515e-23,7.51840504355e-71,5.4060422292e-51,2.44668110249e-91,1.44769390291e-09,1.26463789604e-277,7.81372236032e-63,4.23507136859e-39,3.2588200192e-13,5.99246332534e-05,6.516770687e-10,9.28149281493
1.09221588082e-26,5.90921161202e-05,1.12304450346e-113,0.0,2.7406615269e-229,0.0,4.39935629455e-40,2.62935389011e-36,4.74952694213e-45,3.95595281706e-179,1.00923343048e-39,2.38277656593e-72,2.42819527807e-95,1.52404568794e-42,5.70697208496e-22,6.32444237618e-22,6.84933312906e-22,1.14431229034e-42,2.03805083397e-17,5.24037993666e-10,2.88648165543e-20,6.1504322514e-16,6.84933312906e-22,2.02697681749e-13,5.24037993666e-10,1.69355987239e-50,1.31285689967e-22,5.70697208496e-22,6.1504322514e-16,1.4141005805e-53,5.70697208496e-22,4.53574687463e-30,5.78553732741e-21,1.34463922163e-44,1.012724482e-55,2.98025631668e-21,0.0,9.21206439929e-30,9.95834864219e-25,7.34036400341e-24,2.84288383527e-71,2.68597845151e-51,6.88344902192e-92,1.32767439594e-09,2.06774177749e-279,3.57678380176e-63,2.53395191984e-39,2.84169248453e-13,5.90944923587e-05,5.76215141219e-10,9.44149441494
8.21732270199e-27,5.8270649669e-05,3.36921124431e-114,0.0,4.57761933546e-231,0.0,2.29229466217e-40,1.51940550236e-36,2.46840764825e-45,5.33115647192e-180,5.93172622138e-40,7.6929385691e-73,6.13569002337e-96,8.18519779678e-43,4.25855129446e-22,4.60195718432e-22,5.11419330035e-22,5.97084195783e-43,1.62225786336e-17,4.65867024213e-10,2.18385937171e-20,4.99431297522e-16,5.11419330035e-22,1.72337370371e-13,4.65867024213e-10,8.06435625046e-51,9.77270531753e-23,4.25855129446e-22,4.99431297522e-16,6.45751509961e-54,4.25855129446e-22,2.94487379044e-30,4.34895992544e-21,7.1349539292e-45,4.53366052066e-56,2.23397315651e-21,0.0,5.47053754663e-30,7.20612521966e-25,5.34721196435e-24,1.07170868565e-71,1.33155925146e-51,1.92894154825e-92,1.21726345911e-09,3.336074222e-281,1.63366229758e-63,1.51370456921e-39,2.47690003424e-13,5.82727990875e-05,5.09279877928e-10,9.60149601496
6.17764248514e-27,5.74575760854e-05,1.00791559527e-114,0.0,7.52445580713e-233,0.0,1.19142303445e-40,8.76275086177e-37,1.28002453181e-45,7.1489824653e-181,3.48048359397e-40,2.47379664379e-73,1.54352253739e-96,4.38665881713e-43,3.17454632254e-22,3.34463074706e-22,3.81478125542e-22,3.10824932225e-43,1.29024387537e-17,4.1395758475e-10,1.65060891836e-20,4.05243859634e-16,3.81478125542e-22,1.46439236761e-13,4.1395758475e-10,3.83038465886e-51,7.26747044879e-23,3.17454632254e-22,4.05243859634e-16,2.94104716868e-54,3.17454632254e-22,1.90909123738e-30,3.26579203408e-21,3.77799602299e-45,2.02417726933e-56,1.67287044625e-21,0.0,3.24143951978e-30,5.20898402396e-25,3.89111392503e-24,4.02789952016e-72,6.58647958993e-52,5.38413907299e-93,1.11572139416e-09,5.31109900659e-283,7.44503535387e-64,9.02794674432e-40,2.15801558564e-13,5.7459520085e-05,4.49933150499e-10,9.76149761498
4.6407243466e-27,5.66528633193e-05,3.00666289032e-115,0.0,1.21719922195e-234,0.0,6.17697414596e-41,5.04370120838e-37,6.62299739943e-46,9.53936596587e-182,2.03876470682e-40,7.92316161794e-74,3.86573699129e-97,2.34591365263e-43,2.36409598805e-22,2.4279461621e-22,2.84266572085e-22,1.6143042024e-43,1.02534676838e-17,3.67658318535e-10,1.2463136663e-20,3.28569846251e-16,2.84266572085e-22,1.24360587757e-13,3.67658318535e-10,1.81475753449e-51,5.39911781264e-23,2.36409598805e-22,3.28569846251e-16,1.3359493066e-54,2.36409598805e-22,1.23574483052e-30,2.44992651918e-21,1.99625834502e-45,9.01342705302e-57,1.25143037629e-21,0.0,1.91637600423e-30,3.76132611805e-25,2.82850685816e-24,1.50926238052e-72,3.25073139972e-52,1.49691694724e-93,1.02236296066e-09,8.34338686684e-285,3.38536986774e-64,5.37578597721e-40,1.87938333708e-13,5.66546213118e-05,3.97337076785e-10,9.92149921499
3.48352833317e-27,5.58564784567e-05,8.9435503945e-116,0.0,1.9377573178e-236,0.0,3.19447737768e-41,2.89734595349e-37,3.41920986518e-46,1.26662269323e-182,1.19223988279e-40,2.52752710138e-74,9.63876506211e-98,1.251882806e-43,1.75878273924e-22,1.7604155542e-22,2.11614584681e-22,8.36458049991e-44,8.14173139212e-18,3.26383073193e-10,9.4010027267e-21,2.66200912024e-16,2.11614584681e-22,1.05549307854e-13,3.26383073193e-10,8.57626834747e-52,4.00712963428e-23,1.75878273924e-22,2.66200912024e-16,6.05242473687e-55,1.75878273924e-22,7.98680426364e-31,1.83602675632e-21,1.05258437259e-45,4.00288590188e-57,9.35214219679e-22,0.0,1.13046834936e-30,2.71309934904e-25,2.05389041941e-24,5.63813028567e-73,1.60082443211e-52,4.14537072122e-94,9.36553569891e-10,1.29333090849e-286,1.53596162809e-64,3.19595066496e-40,1.63602849812e-13,5.58580680461e-05,3.50743649399e-10,10.081500815
2.6129042471e-27,5.50683877389e-05,2.65277141012e-116,0.0,3.03590553896e-238,0.0,1.64792746671e-41,1.66109119292e-37,1.76129382727e-46,1.6735068533e-183,6.96032001342e-41,8.03074645207e-75,2.39265592845e-98,6.66636077034e-44,1.30714249894e-22,1.27490144166e-22,1.57372575277e-22,4.32406497301e-44,6.45966232405e-18,2.89604653873e-10,7.08409948417e-21,2.15507280522e-16,1.57372575277e-22,8.95313901988e-14,2.89604653873e-10,4.04279434086e-52,2.97108474429e-23,1.30714249894e-22,2.15507280522e-16,2.73476646646e-55,1.30714249894e-22,5.15417785311e-31,1.37456843505e-21,5.53837063766e-46,1.77295752911e-57,6.98193073188e-22,0.0,6.65381884524e-31,1.95491170956e-25,1.48982084132e-24,2.09985694439e-73,7.86576928131e-53,1.14343973607e-94,8.57705728616e-10,1.97827299647e-288,6.95327634224e-65,1.89698229725e-40,1.42357729965e-13,5.50698248863e-05,3.09485399135e-10,10.241502415
1.95838563733e-27,5.4288556581e-05,7.8461091777e-117,0.0,4.68088824649e-240,0.0,8.47989763859e-42,9.50448771798e-38,9.05258789179e-47,2.20019007734e-184,4.05661500089e-41,2.54143376366e-75,5.91301348251e-99,3.54231712076e-44,9.70503993388e-23,9.22196134814e-23,1.16916594949e-22,2.23012658534e-44,5.12094255776e-18,2.56849144921e-10,5.33284272533e-21,1.74335136903e-16,1.16916594949e-22,7.59001406852e-14,2.56849144921e-10,1.90094027082e-52,2.20073497176e-23,9.70503993388e-23,1.74335136903e-16,1.232430745e-55,9.70503993388e-23,3.32114533172e-31,1.0280521399e-21,2.90798417911e-46,7.83186714237e-58,5.20714888553e-22,0.0,3.90767485e-31,1.40710122797e-25,1.0795122252e-24,7.79701826633e-74,3.85632461898e-53,3.14157490891e-95,7.85275717612e-10,2.98587814675e-290,3.14075091718e-65,1.12416899836e-40,1.23818614816e-13,5.4289855755e-05,2.72966994142e-10,10.401504015
1.4667074873e-27,5.35169495909e-05,2.31405413385e-117,0.0,7.10263406954e-242,0.0,4.35268630998e-42,5.42757794709e-38,4.6424642596e-47,2.87836181282e-185,2.36030105211e-41,8.01058925066e-76,1.4548132641e-99,1.87827660778e-44,7.19838995683e-23,6.66277662396e-23,8.67734604036e-23,1.14750893808e-44,4.05636507783e-18,2.27690751437e-10,4.01048181586e-21,1.40921896975e-16,8.67734604036e-23,6.4306836906e-14,2.27690751437e-10,8.91576940861e-53,1.62851404681e-23,7.19838995683e-23,1.40921896975e-16,5.53931715634e-56,7.19838995683e-23,2.13677346178e-31,7.68113379184e-22,1.5236562157e-46,3.45043737286e-58,3.87957793208e-22,0.0,2.28981685923e-31,1.01171986969e-25,7.81371970051e-25,2.88636756618e-74,1.88643066809e-53,8.59737347699e-96,7.1876049062e-10,4.44700101644e-292,1.41550817733e-65,6.65127716573e-41,1.07647890954e-13,5.35181239051e-05,2.40657684827e-10,10.5615056151
1.09763861109e-27,5.27535305885e-05,6.80545756929e-118,0.0,1.0606247494e-243,0.0,2.22863204662e-42,3.09332493075e-38,2.37552316442e-47,3.74699438969e-186,1.37100813144e-41,2.51485482154e-76,3.56348880294e-100,9.93814085985e-45,5.33380414445e-23,4.80808879359e-23,6.43370771002e-23,5.89076770356e-45,3.21048916391e-18,2.01747115923e-10,3.01299200112e-21,1.13826296897e-16,6.43370771002e-23,5.44526512628e-14,2.01747115923e-10,4.17112032841e-53,1.20388868213e-23,5.33380414445e-23,1.13826296897e-16,2.48314093205e-56,5.33380414445e-23,1.3726859943e-31,5.73319788523e-22,7.96648716894e-47,1.51608951733e-58,2.88754652512e-22,0.0,1.33880695355e-31,7.26661180534e-26,5.64969280178e-25,1.06526819596e-74,9.20752683659e-54,2.34351858103e-96,6.57694780144e-10,6.53539239288e-294,6.36540662494e-66,3.92901423202e-41,9.35491416801e-14,5.27545919257e-05,2.12084512701e-10,10.7215072151
8.20816003284e-28,5.19982626241e-05,1.99574842651e-118,0.0,1.55867375637e-245,0.0,1.13823940091e-42,1.75949133174e-38,1.2128437437e-47,4.85370276838e-187,7.95026645086e-42,7.86364975387e-77,8.68987058451e-101,5.24715910068e-45,3.94822969489e-23,3.46557239663e-23,4.765400299e-23,3.01701156757e-45,2.53893992069e-18,1.78675068816e-10,2.26132538145e-21,9.18707595066e-17,4.765400299e-23,4.60816718007e-14,1.78675068816e-10,1.94648088799e-53,8.89103281034e-24,3.94822969489e-23,9.18707595066e-17,1.11019159686e-56,3.94822969489e-23,8.80493277501e-32,4.27493925472e-22,4.1565370814e-47,6.64381298196e-59,2.14700732382e-22,0.0,7.81034201252e-32,5.21363212513e-26,4.0806428288e-25,3.91967923187e-75,4.48414884861e-54,6.36290213585e-97,6.01648397292e-10,9.47731681757e-296,2.85610916494e-66,2.31722002597e-41,8.12622393699e-14,5.19992217501e-05,1.86826208957e-10,10.8815088151
6.13342173425e-28,5.12511079971e-05,5.83604872637e-119,0.0,2.25423837456e-247,0.0,5.79886636798e-43,9.98828299498e-39,6.17853223333e-48,6.25627439211e-188,4.60248477624e-42,2.44905304608e-77,2.10970135864e-101,2.76450133577e-45,2.91965413823e-23,2.49495514685e-23,3.52615257707e-23,1.54159861545e-45,2.00622982545e-18,1.58166775023e-10,1.69547654988e-21,7.40939212297e-17,3.52615257707e-23,3.89748755764e-14,1.58166775023e-10,9.06047786174e-54,6.55977816362e-24,2.91965413823e-23,7.40939212297e-17,4.95046429292e-57,2.91965413823e-23,5.63927154074e-32,3.18437626092e-22,2.16412021911e-47,2.90370044485e-59,1.5947701075e-22,0.0,4.54628886073e-32,3.73667693441e-26,2.94421198443e-25,1.43789222646e-75,2.17897340264e-54,1.7207838461e-97,5.50223713583e-10,1.35615216199e-297,1.27866958718e-66,1.36444507861e-41,7.05590073645e-14,5.12519746641e-05,1.64507715411e-10,11.0415104151
4.57963022957e-28,5.0512028275e-05,1.70175357539e-119,0.0,3.20845242092e-249,0.0,2.94690970267e-43,5.65896050317e-39,3.1405134883e-48,8.0243686906e-189,2.6599413455e-42,7.59687550599e-78,5.09915742611e-102,1.4533923236e-45,2.15687043265e-23,1.79405510947e-23,2.60655242615e-23,7.85877592365e-46,1.58400294004e-18,1.39946241609e-10,1.26994282573e-21,5.97115610078e-17,2.60655242615e-23,3.29449280079e-14,1.39946241609e-10,4.20683615432e-54,4.83500749101e-24,2.15687043265e-23,5.97115610078e-17,2.20163519177e-57,2.15687043265e-23,3.6063019806e-32,2.36962826303e-22,1.12438755722e-47,1.26569213538e-59,1.18337576974e-22,0.0,2.6404556821e-32,2.67526902848e-26,2.12200455686e-25,5.25879674081e-76,1.05647377212e-54,4.63534039168e-98,5.03053313304e-10,1.91487634178e-299,5.71184942956e-67,8.021396058e-42,6.12393871755e-14,5.05128113151e-05,1.44795266769e-10,11.2015120151
3.41687091526e-28,4.97809843114e-05,4.94810700627e-120,0.0,4.4940977816e-251,0.0,1.49384245758e-43,3.19981304181e-39,1.59276201968e-48,1.02413789801e-189,1.53469042118e-42,2.34711632573e-78,1.22700299105e-102,7.62469378249e-46,1.59177015414e-23,1.28852867208e-23,1.92484374415e-23,3.99694119188e-46,1.24962103367e-18,1.237661547e-10,9.50255084282e-22,4.80844710988e-17,1.92484374415e-23,2.78316979709e-14,1.237661547e-10,1.94833497266e-54,3.56021485841e-24,1.59177015414e-23,4.80844710988e-17,9.76553890098e-58,1.59177015414e-23,2.3027314597e-32,1.76156015498e-22,5.82955768728e-48,5.5023246371e-60,8.77217493699e-23,0.0,1.53015568698e-32,1.91331341077e-26,1.52777813928e-25,1.91747926207e-76,5.11093540704e-55,1.24371587346e-98,4.59797805682e-10,2.66797857336e-301,2.54583379354e-67,4.70813574794e-42,5.31280537943e-14,4.97816917226e-05,1.27391978882e-10,11.3615136151
2.54740093384e-28,4.90579362651e-05,1.4346505957e-120,0.0,6.19498958901e-253,0.0,7.55365265983e-44,1.80573768947e-39,8.06001780387e-49,1.30064410271e-190,8.83972038504e-43,7.22265725685e-79,2.9394263727e-103,3.99149360333e-46,1.17354651805e-23,9.24352594344e-24,1.41999935422e-23,2.02810235311e-46,9.85026042008e-19,1.09405016243e-10,7.10329557362e-22,3.86920584339e-17,1.41999935422e-23,2.34983926958e-14,1.09405016243e-10,9.00067725531e-55,2.6189446748e-24,1.17354651805e-23,3.86920584339e-17,4.32014675328e-58,1.17354651805e-23,1.46813711815e-32,1.30820603823e-22,3.01606087308e-48,2.385647081e-60,6.49608831385e-23,0.0,8.84763587049e-33,1.36691501053e-26,1.09878067879e-25,6.97042417904e-77,2.46704429203e-55,3.32387709852e-99,4.20143786715e-10,3.66803298513e-303,1.13218716046e-67,2.75900893601e-42,4.60714281738e-14,4.90585752886e-05,1.12033892862e-10,11.5215152152
1.89773954856e-28,4.8342843618e-05,4.1478004251e-121,0.0,8.40407256296e-255,0.0,3.80998674634e-44,1.01701378264e-39,4.06963999702e-49,1.64365623261e-191,5.08306070137e-43,2.21371743661e-79,7.01050518804e-104,2.08507631614e-46,8.64338608289e-24,6.623179303e-24,1.04651260886e-23,1.02669450481e-46,7.75825662244e-19,9.66645537421e-11,5.30448495851e-22,3.11106725339e-17,1.04651260886e-23,1.98282290123e-14,9.66645537421e-11,4.14753716646e-55,1.92463109593e-24,8.64338608289e-24,3.11106725339e-17,1.90612867586e-58,8.64338608289e-24,9.3461353046e-33,9.70546246009e-23,1.55714668671e-48,1.03159218195e-60,4.80569918363e-23,0.0,5.10450628057e-33,9.75514329137e-27,7.89402468211e-26,2.5262247206e-77,1.18819681217e-55,8.84816008752e-100,3.83801941131e-10,4.97614948909e-305,5.02390346468e-68,1.61421862123e-42,3.99350415624e-14,4.83434208089e-05,9.84864297139e-11,11.6815168152
1.41268874769e-28,4.76356651935e-05,1.19578805083e-121,0.0,1.1219930211e-256,0.0,1.91692076172e-44,5.71664378763e-40,2.05026910106e-49,2.0668834209e-192,2.91797177834e-43,6.75787497269e-80,1.66458435082e-104,1.08688090657e-46,6.35962001145e-24,4.74002498345e-24,7.70485438132e-24,5.18539523478e-47,6.10558963804e-19,8.53673783183e-11,3.9572201296e-22,2.49958285507e-17,7.70485438132e-24,1.67215684046e-14,8.53673783183e-11,1.9063775641e-55,1.41299209184e-24,6.35962001145e-24,2.49958285507e-17,8.38797948647e-59,6.35962001145e-24,5.94072747337e-33,7.19312707422e-23,8.02239191121e-49,4.44889079481e-61,3.55157728318e-23,0.0,2.93842849029e-33,6.95444595926e-27,5.66529708729e-26,9.1278605187e-78,5.70998149694e-56,2.34609298208e-100,3.50505275466e-10,6.66135986056e-307,2.22433004393e-68,9.4292405169e-43,3.4601211382e-14,4.76361864849e-05,8.65412144282e-11,11.8415184152
1.05081662846e-28,4.6936359175e-05,3.4375990103e-122,0.0,1.4741499665e-258,0.0,9.62053224326e-45,3.20698952745e-40,1.03062487939e-49,2.58626753652e-193,1.67226808485e-43,2.05475907282e-80,3.9348851737e-105,5.65347466491e-47,4.67457436851e-24,3.38828567239e-24,5.66693271844e-24,2.61283358036e-47,4.80107096075e-19,7.53548685372e-11,2.94917706846e-22,2.00676375156e-17,5.66693271844e-24,1.4093452881e-14,7.53548685372e-11,8.74039549222e-56,1.03634181737e-24,4.67457436851e-24,2.00676375156e-17,3.68140785026e-59,4.67457436851e-24,3.77041640508e-33,5.32574839218e-23,4.12442250361e-49,1.91353895108e-61,2.62208026532e-23,0.0,1.68776272741e-33,4.95254195907e-27,4.06147366514e-26,3.28813962498e-78,2.73788940301e-56,6.19614687144e-101,3.20007473818e-10,8.79916910332e-309,9.82634599215e-69,5.49915789222e-43,2.99669928212e-14,4.69368299363e-05,7.60132324277e-11,12.0015200152
7.81048423671e-29,4.62448831237e-05,9.85418861615e-123,0.0,1.90609405823e-260,0.0,4.81624176969e-45,1.79554407064e-40,5.16922289916e-50,3.22020404582e-194,9.5675279237e-44,6.22263673095e-81,9.26036453864e-106,2.93442103828e-47,3.43254809509e-24,2.41916047517e-24,4.16385242807e-24,1.31350246418e-47,3.77220842594e-19,6.6485259362e-11,2.19571080273e-22,1.60988751106e-17,4.16385242807e-24,1.18714869761e-14,6.6485259362e-11,3.99720834059e-56,7.59341914256e-25,3.43254809509e-24,1.60988751106e-17,1.61146893595e-59,3.43254809509e-24,2.38935743928e-33,3.93917224238e-23,2.11595947686e-49,8.20851746725e-62,1.93388533278e-23,0.0,9.67258464763e-34,3.52314513273e-27,2.9085821688e-26,1.18090713828e-78,1.30988142198e-56,1.62998054632e-101,2.92081368288e-10,1.14691101434e-310,4.33131488268e-69,3.20199596253e-43,2.59423743124e-14,4.62453082134e-05,6.67382848376e-11,12.1615216152
5.80095580636e-29,4.55611939967e-05,2.81676862459e-123,0.0,2.4254824553e-262,0.0,2.40509204771e-45,1.00331363353e-40,2.58693060466e-50,3.9897511647e-195,5.46465310745e-44,1.87694167339e-81,2.16967091245e-106,1.5198575724e-47,2.51799486521e-24,1.72518076582e-24,3.05637228866e-24,6.58778311586e-48,2.96142186896e-19,5.86319173585e-11,1.63310113352e-22,1.29052192677e-17,3.05637228866e-24,9.99401846401e-15,5.86319173585e-11,1.82341708581e-56,5.55831021407e-25,2.51799486521e-24,1.29052192677e-17,7.03527975667e-60,2.51799486521e-24,1.51187209518e-33,2.91065486086e-23,1.08326938543e-49,3.51183420596e-62,1.42487078702e-23,0.0,5.53106252948e-34,2.50362712078e-27,2.08073022747e-26,4.22829701074e-79,6.25292106339e-57,4.27097838144e-102,2.6651751664e-10,1.4751190581e-312,1.90494457991e-69,1.8614461866e-43,2.24486886264e-14,4.55615778105e-05,5.85707122831e-11,12.3215232152
4.3051840888e-29,4.4885248165e-05,8.02871657884e-124,0.0,3.0374077504e-264,0.0,1.19803461648e-45,5.59524973692e-41,1.29175211069e-50,4.9188174501e-196,3.11597870785e-44,5.63884157449e-82,5.06091931884e-107,7.85519267688e-48,1.84525631666e-24,1.22882434567e-24,2.24120111078e-24,3.29637758129e-48,2.3230144967e-19,5.16817849089e-11,1.21342984754e-22,1.03372689925e-17,2.24120111078e-24,8.40857668169e-15,5.16817849089e-11,8.29695604449e-57,4.06461343897e-25,1.84525631666e-24,1.03372689925e-17,3.06331907378e-60,1.84525631666e-24,9.55192930875e-34,2.14851239922e-23,5.53414479794e-50,1.49845995328e-62,1.04877003609e-23,0.0,3.1558000544e-34,1.77723764697e-27,1.48691779391e-26,1.50938303969e-79,2.97830240133e-57,1.11469629987e-102,2.43122880128e-10,1.872120141e-314,8.35949062192e-70,1.08040181723e-43,1.94172145e-14,4.48855946793e-05,5.13813598732e-11,12.4815248152
3.19267321824e-29,4.4217001431e-05,2.28194792056e-124,0.0,3.74333939982e-266,0.0,5.95279975355e-46,3.11418461242e-41,6.43588777843e-51,6.03431637241e-197,1.77376216611e-44,1.68729801857e-82,1.17526208242e-107,4.05120555255e-48,1.35089692356e-24,8.74239202126e-25,1.64179548172e-24,1.64559844741e-48,1.82075119375e-19,4.55339776928e-11,9.00699492282e-23,8.27402483389e-18,1.64179548172e-24,7.07053286342e-15,4.55339776928e-11,3.76578128775e-57,2.96938680701e-25,1.35089692356e-24,8.27402483389e-18,1.33031512249e-60,1.35089692356e-24,6.02572446115e-34,1.58433286688e-23,2.82130144618e-50,6.3767315635e-63,7.71161047151e-24,0.0,1.79657466993e-34,1.26025405752e-27,1.06143861775e-26,5.37177342769e-80,1.41543365916e-57,2.89781049056e-103,2.21719594883e-10,2.34449682376e-316,3.6602619423e-70,6.26073384306e-44,1.67879465449e-14,4.42173142425e-05,4.50557587009e-11,12.6415264153
