0-Bebarova 2008,1-Cheng 2010,2-Cheng 2010,3-Cheng 2011,4-Ge 2008,5-Hoshi 2014,6-Hsueh 2009,7-Hu 2015,8-Juang 2014a,9-Kapplinger 2015,10-Kapplinger 2015,11-Kapplinger 2015,12-Kapplinger 2015,13-Kapplinger 2015,15-Sarhan 2009,16-Shinlapawittayatorn 2011a,17-Shinlapawittayatorn 2011b,18-Tan 2005,19-Tan 2005,20-Tan 2005,21-Tan 2005,22-Tan 2005,23-Tan 2005,24-Tan 2005,25-Tan 2005,26-Tan 2006,27-Watanabe 2011b,28-Watanabe 2011b,29-Zeng 2013,sum,gauss,x
1.5045663183284342e-124,2.4567647853171945e-137,7.211746810882732e-200,1.5078648554051122e-83,4.256846837377017e-39,8.708137418158491e-252,3.827470991210711e-128,4.04677282545183e-22,0.0,0.0,1.0824859043477158e-144,6.661852572880193e-160,1.4394818982451783e-239,0.0,0.0,7.720673020710729e-108,4.170123683839649e-274,8.465606704729063e-49,5.240263074363041e-198,6.546337865524157e-76,1.822936326356762e-25,2.750409206582914e-48,4.029545561390995e-135,3.079912877446254e-74,0.0,6.891607765501525e-76,3.132463092108121e-78,2.4601432566207056e-218,2.036283639119208e-79,4.0485957617781866e-22,8.671030496894058e-26,6.7214672146721455
4.426989381504832e-125,6.834986862089697e-138,1.1664268949989433e-200,7.289782064988524e-84,3.117983913775221e-39,1.0344087444135089e-252,1.3909063896176972e-128,3.452834398902122e-22,0.0,0.0,3.246722917869023e-145,1.8201314735950466e-160,2.2229170239352764e-240,0.0,0.0,3.536930585182116e-108,5.413052254353199e-275,5.623758738214464e-49,9.611021129271717e-199,3.578014825763411e-76,1.506481397720232e-25,1.9005150188613975e-48,1.3462570987958877e-135,1.6855759403722874e-74,0.0,3.717470073768934e-76,1.7042703726608264e-78,4.7090531881042764e-219,1.0735422073632436e-79,3.454340880299842e-22,7.112043200280989e-26,6.881468814688162
1.2991146594297714e-125,1.8965452954579017e-138,1.8796901683273443e-201,3.5192185456556584e-84,2.2824784486469734e-39,1.2238926510674787e-253,5.0455881973562846e-129,2.9452055465137347e-22,0.0,0.0,9.716348539655363e-146,4.961348789765895e-161,3.4217677252900295e-241,0.0,0.0,1.6182600966064062e-108,7.003059652386149e-276,3.732912681889731e-49,1.7570988872123676e-199,1.953498780799711e-76,1.2445192779101787e-25,1.3123693067730593e-48,4.488922001369548e-136,9.214582367714927e-75,0.0,2.002996866806772e-76,9.26249036094413e-79,8.989024770739021e-220,5.653194330511585e-80,2.946450065791645e-22,5.831258141849734e-26,7.0414704147041505
3.802142107198553e-126,5.248560219696916e-139,3.0180519157135957e-202,1.6965141930183125e-84,1.6698846415313065e-39,1.4423767234315254e-254,1.8270633561993816e-129,2.511472372062876e-22,0.0,0.0,2.9013212949162e-146,1.3492300890995134e-161,5.250347266601264e-242,0.0,0.0,7.394699434461909e-109,9.029958505631748e-277,2.475834093209402e-49,3.2020868364630095e-200,1.0653969332425823e-76,1.0277442707421927e-25,9.05631644694422e-49,1.4938198612782987e-136,5.031765931116553e-75,0.0,1.0780003909042948e-76,5.028677533403969e-79,1.7111864851417748e-220,2.9734637247122302e-80,2.512500116333618e-22,4.77941077297541e-26,7.201472014720167
1.1098162115186092e-126,1.4486670397332495e-139,4.828128648756663e-203,8.166732373924267e-85,1.2209931420878187e-39,1.693161239621415e-255,6.604247162415107e-130,2.1409875191065185e-22,0.0,0.0,8.64417295750898e-147,3.660678040853409e-162,8.030373826340013e-243,0.0,0.0,3.374761916320358e-109,1.1604755810359952e-277,1.6407703684703978e-49,5.81674783212897e-201,5.8041286378782684e-77,8.484262200937593e-26,6.245365785505215e-49,4.961311742670313e-137,2.744622662595852e-75,0.0,5.7951332485742506e-77,2.7271972390613044e-79,3.248537532320008e-221,1.5621592813094676e-80,2.1418359453266125e-22,3.9158915721359347e-26,7.3614736147361555
3.2308414220088694e-127,3.9879380515178027e-140,7.695602950104151e-204,3.9257145476168196e-85,8.922508049389434e-40,1.9797126809373683e-256,2.3829829475266817e-130,1.8246215567877947e-22,0.0,0.0,2.569720872264512e-147,9.90891968682872e-163,1.2243165669163546e-243,0.0,0.0,1.538211893150322e-109,1.4864098714603695e-278,1.0864922353713683e-49,1.0532648668732705e-201,3.1585656292076265e-77,7.00146109589798e-26,4.304026493274123e-49,1.6445115240228124e-137,1.4954169561299564e-75,0.0,3.1118151699069505e-77,1.4774610933899502e-79,6.150128910665045e-222,8.197509360371086e-81,1.8253217028973844e-22,3.207237839210052e-26,7.521475214752144
9.380415557590709e-128,1.0949131136304773e-140,1.2221321317481886e-204,1.8843808311248523e-85,6.516398599407907e-40,2.3056333551372406e-257,8.583145138132457e-131,1.554548953307542e-22,0.0,0.0,7.622252615964933e-148,2.6759644578406453e-163,1.860638141859495e-244,0.0,0.0,7.002282089787838e-110,1.8975510917210183e-279,7.188826582084978e-50,1.9011009946085277e-202,1.7169991105718486e-77,5.775756285054626e-26,2.9641676147379637e-49,5.440257331314227e-138,8.138781650611122e-76,0.0,1.6690525880856403e-77,7.995622864172611e-80,1.1611446674963916e-222,4.2966746344491885e-81,1.5551265289360474e-22,2.625886106646065e-26,7.6814768147681605
2.7162539604064267e-128,2.9982120192782836e-141,1.9337724287162867e-205,9.03229690398895e-86,4.756366420594453e-40,2.6746229215360678e-258,3.086028152529371e-131,1.32406388264041e-22,0.0,0.0,2.255877984196529e-148,7.209806869487119e-164,2.8186447492467805e-245,0.0,0.0,3.183563027226911e-110,2.4143526110869446e-280,4.752716887504399e-50,3.420448139276015e-203,9.323468852410808e-78,4.762934617907584e-26,2.0400525094011132e-49,1.7961561175095473e-138,4.4245991826883336e-76,0.0,8.941947319656046e-78,4.322403363549872e-80,2.186221837522542e-223,2.249453156627565e-81,1.3245401761022007e-22,2.1491405219124096e-26,7.841478414784149
7.844414341737076e-129,8.188351061554479e-142,3.0486267533878644e-206,4.323219628889373e-86,3.4696841052285117e-40,3.090431433124994e-259,1.1075955861381627e-131,1.1274217554669452e-22,0.0,0.0,6.661664483200674e-149,1.9380107420299658e-164,4.2562682903974976e-246,0.0,0.0,1.4455652988323583e-110,3.0616831284177655e-281,3.1396297804664785e-50,6.134385447203769e-204,5.05722489834972e-78,3.926322433944267e-26,1.4031067042465618e-49,5.91848890620669e-139,2.4027352131680524e-76,0.0,4.785199546114498e-78,2.3341836734206782e-80,4.104950333896437e-224,1.176292636465399e-81,1.1278143877103397e-22,1.7583201355634624e-26,8.001480014800165
2.2593969373070516e-129,2.2303960990947778e-142,4.7886692357496166e-207,2.0663122970467256e-86,2.529598169116602e-40,3.5568036992277444e-260,3.968171691752302e-132,9.597029242192391e-23,0.0,0.0,1.96283949077527e-149,5.197302400546079e-165,6.406603968042596e-247,0.0,0.0,6.555599124192078e-111,3.8696537478596956e-282,2.0723709337822975e-50,1.0966532793113824e-204,2.7401497618688003e-78,3.2355110260924937e-26,9.64385827407859e-50,1.9463444955329317e-139,1.303332822832553e-76,0.0,2.55784284841541e-78,1.2591616989075184e-80,7.686477650273275e-225,6.143950980068357e-82,9.600264753218484e-23,1.4380543341293738e-26,8.161481614816154
6.490324405107528e-130,6.059251364360942e-143,7.4944042533227e-208,9.861981608137966e-87,1.8431475758891183e-40,4.077414998048627e-261,1.4191477020460904e-132,8.166954960215213e-23,0.0,0.0,5.770609686742988e-150,1.390557818822174e-165,9.612514127291443e-248,0.0,0.0,2.9691864841578197e-111,4.87456981602221e-283,1.3668130051948648e-50,1.9542397925370703e-205,1.4830767308566856e-78,2.6652956344452356e-26,6.624021064248561e-50,6.388085227476022e-140,7.06191023450871e-77,0.0,1.3656943831224644e-78,6.785232381203968e-81,1.4353328134208148e-225,3.205339567182679e-82,8.169620255849659e-23,1.1757008992834424e-26,8.321483214832142
1.8594398397083976e-130,1.641751309697034e-143,1.168613992220963e-208,4.700152867805179e-87,1.3421951032498213e-40,4.655798429469329e-262,5.066320351951823e-133,6.947946060918855e-23,0.0,0.0,1.6927526239007984e-150,3.711841082408007e-166,1.4376604770454075e-248,0.0,0.0,1.3431143017594586e-111,6.120019502333807e-284,9.007479241759075e-51,3.4713355237129087e-206,8.018261786611996e-79,2.1947925271638658e-26,4.546773876842754e-50,2.092492015067921e-140,3.822139149890007e-77,0.0,7.283481939613625e-79,3.6524534567175684e-81,2.6729057243191233e-226,1.6702992500083025e-82,6.950140853446018e-23,9.608655317709181e-27,8.481484814848159
5.312998791392482e-131,4.4365686205816914e-144,1.815585642278516e-209,2.2368627891283097e-87,9.768281356961872e-41,5.2952644899696204e-263,1.8054505676532515e-133,5.909158664912015e-23,0.0,0.0,4.9545038786499196e-151,9.885051928724967e-167,2.143314519728787e-249,0.0,0.0,6.067906559591959e-112,7.658110701824777e-285,5.931301421321761e-51,6.146467123124347e-207,4.330361279268293e-79,1.8067045522242147e-26,3.118859229864907e-50,6.840676208001496e-141,2.0663707049221303e-77,0.0,3.879988439596562e-79,1.9639996141162163e-81,4.9638706000393735e-227,8.693776409289272e-83,5.910965369464239e-23,7.85005298447485e-27,8.641486414864147
1.5140463155508642e-131,1.1957446998573883e-144,2.810438515834322e-210,1.06303184225805e-87,7.105058200132448e-41,5.9988137673749286e-264,6.422534743279174e-134,5.024210184746115e-23,0.0,0.0,1.4469107112296315e-151,2.626381400319139e-167,3.185119334418323e-250,0.0,0.0,2.7378850317455203e-112,9.550866985025827e-286,3.9025572005345774e-51,1.0848376846586091e-207,2.336120923945672e-79,1.4867104220254383e-26,2.1379569512247022e-50,2.2319084498685223e-141,1.1159055029118181e-77,0.0,2.0645607903850827e-79,1.0549572209061546e-81,9.193122455047757e-228,4.519772610791651e-83,5.0256968951681405e-23,6.411014670337592e-27,8.801488014880164
4.303090326384677e-132,3.214261123691203e-145,4.334541136050361e-211,5.044670085747478e-88,5.164925824306428e-41,6.769043984887791e-265,2.2806320746775547e-134,4.2705408764297097e-23,0.0,0.0,4.216170569942655e-152,6.96186970854801e-168,4.718193418928739e-251,0.0,0.0,1.2337919794517792e-112,1.1871791923685419e-286,2.5656718971280533e-51,1.9085968080131913e-208,1.2589074303521628e-79,1.2229570756201077e-26,1.4645793452532322e-50,7.267680650603885e-142,6.019550236326954e-78,0.0,1.0973136409207494e-79,5.660633580362176e-82,1.6978973145948518e-228,2.3470300196475518e-83,4.27176383350533e-23,5.2338968887980704e-27,8.961489614896152
1.219729766326057e-132,8.61738063079368e-146,6.660761149232681e-212,2.3905555048360173e-88,3.7523860034822403e-41,7.608052961020829e-266,8.084104131293044e-135,3.628865752730473e-23,0.0,0.0,1.2258278811717654e-152,1.8411248778444628e-168,6.966842660434539e-252,0.0,0.0,5.552890252264943e-113,1.4707609091126388e-287,1.685409798897341e-51,3.3471398088305143e-209,6.776720337572904e-80,1.0056378788561156e-26,1.0026228999855238e-50,2.3618777352274147e-142,3.2435314113398256e-78,0.0,5.8255876445758105e-80,3.0341146047325585e-82,3.1272714549608526e-229,1.217347706422771e-83,3.6298713906093295e-23,4.271375610543683e-27,9.121491214912169
3.448169774947714e-133,2.304203471032991e-146,1.0198029952513361e-212,1.1312131920740849e-88,2.724569529836765e-41,8.51733938317334e-267,2.860463929034561e-135,3.0827042155018856e-23,0.0,0.0,3.5561142016445745e-153,4.857690708485879e-169,1.0254311224169837e-252,0.0,0.0,2.496011889750307e-113,1.8160182280424295e-288,1.1062733983179979e-51,5.8511838302089806e-210,3.64395176188456e-80,8.266422789942884e-27,6.859194220092254e-51,7.660570361990243e-143,1.7457804025139078e-78,0.0,3.089260720603726e-80,1.6245596483672025e-82,5.7441467009143355e-230,6.306734930646357e-84,3.0835308577808796e-23,3.484613170245583e-27,9.281492814928157
9.721997770785921e-134,6.144942259719087e-147,1.5556804615440415e-213,5.345270127080514e-89,1.9771301227693296e-41,9.497703603699516e-268,1.0103432810154424e-135,2.6179765120357043e-23,0.0,0.0,1.0293351083330523e-153,1.2786913607048091e-169,1.5044827622149228e-253,0.0,0.0,1.1205329238339667e-113,2.2348616913307876e-289,7.255577438313202e-52,1.0195859974810249e-210,1.957280025244726e-80,6.792649180035883e-27,4.6894223238112456e-51,2.4797443921967636e-143,9.385957010063544e-79,0.0,1.6363463947374462e-80,8.689125820430082e-83,1.0521829208624253e-230,3.2635363434125036e-84,2.6186557769537078e-23,2.8417481970430233e-27,9.441494414944145
2.733784342643164e-134,1.6344295891498988e-147,2.3644830364047843e-214,2.5221703777076235e-89,1.4339023611417716e-41,1.0549150944823101e-268,3.562290602543667e-136,2.2226576296143603e-23,0.0,0.0,2.9728483386397757e-154,3.358078624941378e-170,2.2002810972483944e-254,0.0,0.0,5.024039042286838e-114,2.7411539148575373e-290,4.7548196783838146e-52,1.770982264308405e-211,1.0501723942135793e-80,5.579642038696485e-27,3.2038808655499034e-51,8.011149656864478e-144,5.0406314916972383e-79,0.0,8.657685089478082e-81,4.642514334581047e-83,1.9220414798992227e-231,1.6868103910982285e-84,2.22321559381823e-23,2.3166521138990273e-27,9.601496014960162
7.66681254324016e-135,4.3357681944195274e-148,3.580665066128177e-215,1.1883893491438297e-89,1.0393238091324359e-41,1.1670800227481122e-269,1.2537693196166872e-136,1.886480545143428e-23,0.0,0.0,8.566898156666315e-155,8.798431310494828e-171,3.207593680610788e-255,0.0,0.0,2.2497372642067517e-114,3.350954377380875e-291,3.1134986276628914e-52,3.066301046790459e-212,5.6285369407530545e-81,4.581620057478536e-27,2.1874802304818422e-51,2.583002878756309e-144,2.704013011017433e-79,0.0,4.575453915427758e-81,2.4778052231398314e-83,3.501386451591771e-232,8.708393017260265e-85,1.8869387071491758e-23,1.8879055340090227e-27,9.76149761497615
2.144407392951089e-135,1.1471423785465264e-148,5.402600905861567e-216,5.5914268530047155e-90,7.52885862746387e-42,1.2860800404796233e-270,4.404877515913537e-137,1.600681870879825e-23,0.0,0.0,2.4632547895479805e-155,2.2998996831902867e-171,4.661125114882831e-256,0.0,0.0,1.0061460126174842e-114,4.082779553241591e-292,2.037116485355173e-52,5.292070248142387e-213,3.013406583456146e-81,3.760775302465617e-27,1.4925286643383747e-51,8.311837666537589e-145,1.448938814359468e-79,0.0,2.4153075862357076e-81,1.3210456279664767e-83,6.360966681513266e-233,4.4905931862534713e-85,1.6010579484100717e-23,1.5379559849891338e-27,9.921499214992167
5.9819338357392735e-136,3.0270529830814177e-149,8.12182759297442e-217,2.627036529338038e-90,5.450726332338146e-42,1.4116258270156333e-271,1.5448202038190116e-137,1.3577839069887688e-23,0.0,0.0,7.06691633295442e-156,5.99793558140967e-172,6.751688569843966e-257,0.0,0.0,4.494078261249412e-115,4.9578761079414706e-293,1.3317895580410632e-52,9.104301669175779e-214,1.6115627995260082e-81,3.085895974829492e-27,1.0176817590909858e-51,2.6693857170748964e-145,7.755481334907073e-80,0.0,1.273551656151859e-81,7.035666018029901e-84,1.1524231597034857e-233,2.312934553312762e-85,1.3580924965862518e-23,1.2524250997085506e-27,10.081500815008155
1.6642469613411794e-136,7.966620888785649e-150,1.2165118301124035e-217,1.2325062850080082e-90,3.9439062478818115e-42,1.5433180210158005e-272,5.408165210991539e-138,1.1514079479007702e-23,0.0,0.0,2.0229513809636233e-156,1.560572533005866e-172,9.74864538252435e-258,0.0,0.0,2.0047982011110122e-115,6.000504028572902e-294,8.699772683451593e-53,1.5612696179105854e-214,8.609224321719212e-82,2.5312250448242784e-27,6.934450714727555e-52,8.555939978956413e-146,4.146530921429524e-80,0.0,6.707590546330857e-82,3.7430821259917384e-84,2.082124129413715e-234,1.1899176713632379e-85,1.1516610704052527e-23,1.019538964161402e-27,10.241502415024172
4.617807219987972e-137,2.0911236242763622e-150,1.8154763606353424e-218,5.774198908729143e-91,2.8519752807727266e-42,1.6806430875305044e-273,1.8899480431836714e-138,9.761144103448965e-24,0.0,0.0,5.777977184348716e-157,4.0509359695002664e-173,1.4030927276894166e-258,0.0,0.0,8.932049250007592e-116,7.238225617726476e-295,5.678488651182207e-53,2.6688207603292755e-215,4.5941810184191315e-82,2.075514715695062e-27,4.721966560556145e-52,2.736946091468695e-146,2.2145143591556844e-80,0.0,3.52876211742768e-82,1.9892539991375858e-84,3.751518044587107e-235,6.1145489103361695e-86,9.76321961816466e-24,8.296599053494852e-28,10.40150401504016
1.2778965051353207e-137,5.474402128635803e-151,2.699457853788314e-219,2.701306757132993e-91,2.0611609261045508e-42,1.8229711438626532e-274,6.592918171583585e-139,8.272659722004863e-24,0.0,0.0,1.646649178662335e-157,1.0490979938150226e-173,2.0129764980611005e-259,0.0,0.0,3.974495103952683e-116,8.70219524992888e-296,3.7034814756031175e-53,4.547483541716829e-216,2.4489474801196102e-82,1.701243410591073e-27,3.213249986880996e-52,8.737896066552027e-147,1.1813797813191001e-80,0.0,1.8543174297813328e-82,1.0560582337844545e-84,6.740827991333576e-236,3.138382484189076e-86,8.274360965415454e-24,6.749017999218677e-28,10.561505615056149
3.5269347461058273e-138,1.4293714814795012e-151,3.999209869479181e-220,1.2619310793925016e-91,1.488761105628225e-42,1.9695559802718136e-275,2.2957966159918276e-139,7.009104465432395e-24,0.0,0.0,4.682321422803737e-158,2.710603485959018e-174,2.8787321963929193e-260,0.0,0.0,1.766294984846139e-116,1.0427443689480849e-296,2.413460241017999e-53,7.723836900191538e-217,1.3040016133590878e-82,1.3939675894844203e-27,2.1851280273307286e-52,2.784130725253423e-147,6.29532285868299e-81,0.0,9.73311014359591e-83,5.600441142759492e-85,1.2078840141140533e-236,1.608945221286258e-86,7.01049843302188e-24,5.488141236356435e-28,10.721507215072165
9.708251644621832e-139,3.722245037432121e-152,5.903146087722062e-221,5.886768196488665e-92,1.0746946750072247e-42,2.1195374698940223e-276,7.980260031340964e-140,5.936805762188529e-24,0.0,0.0,1.3284837483100693e-158,6.987232370429044e-175,4.103685366201162e-261,0.0,0.0,7.839618290989939e-117,1.245314961887395e-297,1.571530008010021e-53,1.3076914458352115e-217,6.93591999755976e-83,1.1417853795705184e-27,1.484978023210548e-52,8.85348975033623e-148,3.350918946774593e-81,0.0,5.102993969326483e-83,2.966834708781739e-85,2.1584550301701039e-237,8.238925657830146e-87,5.9379475475680995e-24,4.461225557088116e-28,10.881508815088154
2.665179619961691e-139,9.667545748328148e-153,8.681695667742947e-222,2.7421916259021362e-92,7.753399274803898e-43,2.271946510540012e-277,2.769035857282211e-140,5.0270833114280814e-24,0.0,0.0,3.760851200627766e-159,1.7969402586475686e-175,5.831188435687349e-262,0.0,0.0,3.475177657352867e-117,1.482288985499345e-298,1.0224869295518658e-53,2.206925643906162e-218,3.6851681634620835e-83,9.348928967062601e-28,1.0084954220949956e-52,2.8098392303538583e-148,1.7816700481693837e-81,0.0,2.672417651498119e-83,1.5700056241565867e-85,3.846507283142029e-238,4.213993379610485e-87,5.0280182043247876e-24,3.6251609472817714e-28,11.04151041510417
7.297158851796211e-140,2.5042572620855854e-153,1.2721469348244821e-222,1.2755521893167887e-92,5.5904423215241665e-43,2.4257125803028993e-278,9.591091229036803e-141,4.255516320957833e-24,0.0,0.0,1.062309187190338e-159,4.6105352730749354e-176,8.259434742134503e-263,0.0,0.0,1.5385425708966504e-117,1.758485857082663e-299,6.647301991771033e-54,3.7126187117055515e-219,1.955860316443465e-83,7.652173767717617e-28,6.844450732630964e-53,8.90001158214392e-149,9.462547574805893e-82,0.0,1.397943012641944e-83,8.299383030431943e-86,6.835903073318618e-239,2.1528365237167136e-87,4.256281538334605e-24,2.9447241182025585e-28,11.201512015120159
1.9926130743793176e-140,6.46983309972102e-154,1.857298402450363e-223,5.9248618949164384e-93,4.0285351963419194e-43,2.5796739205474545e-279,3.316159185208496e-141,3.601317186688036e-24,0.0,0.0,2.993991795631117e-160,1.1802073562331902e-176,1.1661483610667342e-263,0.0,0.0,6.80287413488039e-118,2.0792044732358756e-300,4.318029563434813e-54,6.225628866546204e-220,1.036920949208248e-83,6.261139327852696e-28,4.642095151163453e-53,2.8134667639203785e-149,5.020030015478494e-82,0.0,7.304331302290429e-84,4.382552749343998e-86,1.2115211947605554e-239,1.0985559877370627e-87,3.601943300620821e-24,2.391146268487918e-28,11.361513615136147
5.42667745066986e-141,1.6670884502750488e-154,2.701704124352637e-224,2.7481333193770604e-93,2.9013166013678456e-43,2.732590285980262e-280,1.1445390718751709e-141,3.0467963178859354e-24,0.0,0.0,8.419477802434743e-161,3.014078392971222e-177,1.6412227040467446e-264,0.0,0.0,3.0041787259122064e-118,2.4502355951790884e-301,2.802711340202266e-54,1.0406299835200332e-220,5.491370564362215e-84,5.121149967340203e-28,3.146300797821172e-53,8.876364413177033e-150,2.6602471870118533e-82,0.0,3.812214407238853e-84,2.311773275665079e-86,2.141272399961713e-240,5.599216719218261e-88,3.0473084328826694e-24,1.9409389797359115e-28,11.521515215152164
1.4739640811522806e-141,4.284258209126906e-155,3.915665436854857e-225,1.2728491317466155e-93,2.0882863669435875e-43,2.883158124174292e-281,3.943245186290359e-142,2.576904985985483e-24,0.0,0.0,2.3624062802203617e-161,7.679625254809313e-178,2.3024566173454053e-265,0.0,0.0,1.3249805681376554e-118,2.877867609956062e-302,1.8177061958271877e-54,1.7338825375042475e-221,2.9049799761014307e-84,4.187233700351945e-28,2.1310675128469618e-53,2.7949276830603426e-150,1.408170079654801e-82,0.0,1.9873759634727724e-84,1.218148035334066e-86,3.774145204981624e-241,2.8505344761418874e-88,2.5773237093555183e-24,1.5749320830992775e-28,11.681516815168152
3.992837632587853e-142,1.0981054881271417e-155,5.654380899306282e-226,5.887021616624933e-94,1.502214511409845e-43,3.03002796891465e-282,1.3561409998514124e-142,2.1788449429136643e-24,0.0,0.0,6.61391946743942e-162,1.9521571273085982e-178,3.219775754114343e-266,0.0,0.0,5.836381389859957e-119,3.3688843365916545e-303,1.1779356391554189e-54,2.8797397441276374e-222,1.5350863995560344e-84,3.4224135647965183e-28,1.4424638648339465e-53,8.783106405378379e-151,7.445702386243043e-83,0.0,1.0348766951318047e-84,6.411972374434864e-87,6.633932889690029e-242,1.4495034642960883e-88,2.179187184270144e-24,1.2774855236767564e-28,11.841518415184169
1.0787436643945516e-142,2.807138988800353e-156,8.135349873196817e-227,2.718904147909966e-94,1.079992705357519e-43,3.171823755794619e-283,4.65568743552302e-143,1.841735160209532e-24,0.0,0.0,1.8475580742461273e-162,4.950838634274764e-179,4.488177510446944e-267,0.0,0.0,2.567605108630849e-119,3.9305535077299885e-304,7.627320460194434e-55,4.767569554030156e-223,8.103073791296267e-85,2.796297391444756e-28,9.75716034896032e-54,2.7546589059240047e-151,3.932544760537704e-83,0.0,5.382735510435629e-85,3.371475121359423e-87,1.162865070084119e-242,7.362175335332314e-89,1.8420147899486767e-24,1.0358439980333734e-28,12.001520015200157
2.9066766659018856e-143,7.15706893118467e-157,1.1662162829979201e-227,1.2539254901389535e-94,7.759909579408788e-44,3.3071636973935673e-284,1.595477525772966e-143,1.5563274191703014e-24,0.0,0.0,5.149584349243702e-163,1.2526565973999274e-179,6.236266336548719e-268,0.0,0.0,1.1281405515789456e-119,4.570604551273489e-305,4.934861662860365e-55,7.8677592996082e-224,4.272617872406625e-85,2.2839143206681044e-28,6.595575678529209e-54,8.622429131156134e-152,2.0747182012206903e-83,0.0,2.796554797933913e-85,1.7708632256471084e-87,2.0327939525669685e-243,3.73496893356428e-89,1.5565558106023683e-24,8.396086992050086e-29,12.161521615216174
7.8111872457658e-144,1.8199435330343986e-157,1.6656880031064935e-228,5.774696067688409e-95,5.572363885469137e-44,3.4346822922226704e-285,5.457898711378408e-144,1.3147636664076401e-24,0.0,0.0,1.4321256915245353e-163,3.16209233076501e-180,8.637528908291793e-269,0.0,0.0,4.9504947237490516e-120,5.2971943292395036e-306,3.1902926948401535e-55,1.294241502096862e-224,2.2504304775302713e-85,1.8647552512975904e-28,4.455461952163067e-54,2.693602794948716e-152,1.093357026651201e-83,0.0,1.4512742387476285e-85,9.291521210746835e-88,3.5437508266196e-244,1.8926127886305646e-89,1.31495014193277e-24,6.803050809591846e-29,12.321523215232162
2.09353020519507e-144,4.6156413617828855e-158,2.3703905442472397e-229,2.655621028588848e-95,3.999164296560888e-44,3.553052988835964e-286,1.8637521517386055e-144,1.1103690657170964e-24,0.0,0.0,3.973973596269022e-164,7.963542859226086e-181,1.192517066312956e-269,0.0,0.0,2.1696236473726867e-120,6.1188595676863216e-307,2.060813229004369e-55,2.122217097733657e-225,1.1840347209157238e-85,1.5219817719028755e-28,3.0077624741325664e-54,8.398071961326256e-153,5.75549027833187e-84,0.0,7.522834340473478e-86,4.869959721309808e-88,6.160823655723603e-245,9.579227461553457e-90,1.1105212638942867e-24,5.510293207521833e-29,12.48152481524815
5.596071722732025e-145,1.167501989246068e-158,3.360917449614052e-230,1.2195023269342657e-95,2.8684414764118256e-44,3.6610109867825625e-287,6.3529984519228895e-145,9.374755495115552e-25,0.0,0.0,1.1002812205955442e-164,2.0009090785501363e-181,1.6411562159711283e-270,0.0,0.0,9.496654140097668e-121,7.044454837564159e-308,1.3301459460239452e-55,3.4687621845738785e-226,6.2228676460363046e-86,1.2417742346096524e-28,2.029107703974359e-54,2.613170498608817e-153,3.0263565280415656e-84,0.0,3.8951067989973004e-86,2.5497679576317783e-88,1.0681202808198202e-245,4.842762159704453e-90,9.375997269350161e-25,4.461592607988806e-29,12.641526415264167
1.4918637833057186e-145,2.945334547792043e-159,4.7479646438949724e-231,5.592149001955285e-96,2.0562206207548883e-44,3.757375631191511e-288,2.1617090793509238e-145,7.912714214436798e-25,0.0,0.0,3.0396060882013104e-165,5.015770372089852e-182,2.2513627224226314e-271,0.0,0.0,4.1515211024790305e-121,8.08307512518059e-309,8.578522885952402e-56,5.651574705808297e-227,3.2669612203124846e-86,1.01279469759204e-28,1.3679726946363065e-54,8.11517741112088e-154,1.589554035982943e-84,0.0,2.0144806544581585e-86,1.3335604050819058e-88,1.846746682358874e-246,2.4453990191067153e-90,7.91372700913439e-25,3.611181562868522e-29,12.801528015280155
3.9665864898762345e-146,7.410765371997984e-160,6.68295902447017e-232,2.560674654012795e-96,1.473127701113673e-44,3.8410718493818694e-289,7.342494827230958e-146,6.676732036572764e-25,0.0,0.0,8.378490714972196e-166,1.2544033203293019e-182,3.0785857129163333e-272,0.0,0.0,1.8125679236328532e-121,9.24396226582657e-310,5.5281305519147395e-56,9.178562073225621e-228,1.713265555317969e-86,8.257446613215991e-29,9.216383199358738e-55,2.515187742847864e-154,8.339652279756518e-85,0.0,1.0406691772706495e-86,6.96725119587681e-89,3.184199549961998e-247,1.2333895542986834e-90,6.677557781234086e-25,2.9218165592462057e-29,12.961529615296172
1.0518323985567207e-146,1.8597001459529888e-160,9.372205694833025e-233,1.1708725860210804e-96,1.0547706866168113e-44,3.91115008687313e-290,2.48953340057193e-146,5.632164723588665e-25,0.0,0.0,2.3043538110973333e-166,3.1298678575964767e-183,4.196307045115089e-273,0.0,0.0,7.903723573373382e-122,1.05363948060843e-310,3.559562515731676e-56,1.4859016186310586e-228,8.974963209548597e-87,6.73001002576633e-29,6.205180002874158e-55,7.780095257534157e-155,4.3705695051002036e-85,0.0,5.369924032869789e-87,3.636193520058105e-89,5.475187655398485e-248,6.213620676831442e-91,5.632837724591241e-25,2.3632016269545718e-29,13.12153121531216
