0-Bebarova 2008,1-Calloe 2011,2-Calloe 2011,3-Calloe 2013,4-Hayashi 2015,5-Kato 2014,7-Watanabe 2011b,8-Young 2005,sum,gauss,x
7.183117594344515e-08,2.432838809726683e-295,5.3172399777252916e-79,0.0,0.0017992768521344698,0.005574648578302732,5.788622372599912e-12,4.799727994239602e-06,0.007378796995396007,0.005825767721966321,-55.19915199151991
8.445837052824027e-08,7.678295883187641e-291,5.699099118556507e-78,0.0,0.0018711474272542817,0.00558273517407382,8.219098443052e-12,5.337121534737836e-06,0.007459304189452466,0.006037388983122374,-55.03915039150391
9.91950181241065e-08,2.2370314953105534e-286,6.011423275472866e-77,0.0,0.0019448117789766827,0.005589030714652478,1.1636913184150096e-11,5.930190150581156e-06,0.007539871890434779,0.006254718151258975,-54.87914879148791
1.163735988051167e-07,6.016377800559919e-282,6.240215043005814e-76,0.0,0.002020257375400281,0.005593529117969576,1.6429186333639953e-11,6.584172585684361e-06,0.0076204870559835325,0.00647782072043766,-54.719147191471905
1.363755482791336e-07,1.4936672135005046e-277,6.374893781745297e-75,0.0,0.00209746817994763,0.005596226035353903,2.312911230791412e-11,7.304741529464921e-06,0.00770113535550839,0.006706758954890678,-54.559145591455916
1.596378960147495e-07,3.4231690179233035e-273,6.4091066601308574e-74,0.0,0.002176424551616586,0.00559711885853796,3.246882133375662e-11,8.098033352864074e-06,0.0077818011138722455,0.006941591693649969,-54.399143991439914
1.8666071361536141e-07,7.242001059529188e-269,6.341225460236726e-73,0.0,0.0022571031515551117,0.005596206723861721,4.5450506839002125e-11,8.970679260620335e-06,0.007862467260841574,0.007182374153752569,-54.23914239142391
2.1801545887531506e-07,1.4143098686747216e-264,6.174475041811726e-72,0.0,0.002339476856517369,0.005593490513664897,6.34418131610204e-11,9.929837865670974e-06,0.007943115286948625,0.007429157732352661,-54.07914079140791
2.543543080350072e-07,2.549683691456247e-260,5.916679349472068e-71,0.0,0.0024235146797526065,0.005588972854864567,8.830333199292338e-11,1.0983229184258947e-05,0.008023725206412799,0.007681989808083653,-53.919139191391906
2.9642057615174365e-07,4.243105078186116e-256,5.579652822206737e-70,0.0,0.002509181699869828,0.0055826581147213625,1.2255844578450974e-10,1.2139170042245308e-05,0.008104275527768033,0.007940913542027918,-53.759137591375904
3.4506033319476955e-07,6.518340069876235e-252,5.178303130405566e-69,0.0,0.002596438998209676,0.005574552393803775,1.6961882372660833e-10,1.3406610874237538e-05,0.008184743232839707,0.008205967678664784,-53.599135991359915
4.0123533142243493e-07,9.243703111513332e-248,4.729540098358439e-68,0.0,0.0026852436052406847,0.0055646635161664525,2.340827970504299e-10,1.4795173887424787e-05,0.008265103764708782,0.008477186347180338,-53.43913439134391
4.660373677641221e-07,1.210070598743145e-243,4.251101782861917e-67,0.0,0.0027755484564798093,0.005553001016764608,3.221288320812832e-10,1.6315192551434634e-05,0.008345331025292448,0.008754598863534222,-53.27913279132791
5.407042132570905e-07,1.4622821414187843e-239,3.760410390067747e-66,0.0,0.0028673023584173426,0.005539576126132903,4.4203264758216553e-10,1.797775236409254e-05,0.008425397383160243,0.009038229533691025,-53.11913119131191
6.266372500155751e-07,1.6312006647133563e-235,3.2735587081721915e-65,4.7134e-320,0.0029604499649032398,0.005524401752363233,6.048445112644435e-10,1.979473283064618e-05,0.008505273692191647,0.009328097458433937,-52.959129591295905
7.254209646619583e-07,1.679729501806252e-231,2.804504707394001e-64,4.79980293e-315,0.003054931764426331,0.005507492460421942,8.252732912964947e-10,2.1778850580829373e-05,0.008584929321667056,0.009624216340189009,-52.7991279912799
8.38844455540547e-07,1.5967137190073104e-227,2.3645220153493688e-63,4.46051863167124e-310,0.0031506840786893076,0.005488864448852819,1.1228364047612732e-09,2.3943703534073857e-05,0.008664332198368147,0.009926594292297598,-52.639126391263915
9.689251192633935e-07,1.4011044426161894e-223,1.961921831669074e-62,3.7830283068462523e-305,0.0032476390728512017,0.005468535523918058,1.523350461940709e-09,2.6303816008252128e-05,0.008743448861247238,0.010235233651183366,-52.47912479124791
1.1179346900897444e-06,1.1349316568897621e-219,1.602032001730006e-61,2.9281013574180875e-300,0.0033457247777749573,0.005446525071234977,2.060856825775489e-09,2.8874684651559803e-05,0.00882224452920841,0.010550130791867379,-52.31912319123191
1.2884278131880693e-06,8.486422637364733e-216,1.287395016835637e-60,2.0683541531173114e-295,0.003444865124581408,0.005422854024971704,2.780100284638064e-09,3.1672825060567485e-05,0.008900683182527153,0.010871275947292588,-52.15912159121591
1.4832733398259306e-06,5.857810923577897e-212,1.0181308795695042e-59,1.3333862773579134e-290,0.0035449799917716806,0.005397544834670382,3.739708506027736e-09,3.471581893010169e-05,0.008978727658420498,0.011198653031923893,-51.999119991199905
1.7056885388187736e-06,3.7325169547453242e-208,7.924037914516067e-59,7.844754221818788e-286,0.0036459852651387526,0.005370621429771457,5.016255984653336e-09,3.802236156252376e-05,0.009056339761267537,0.011532239470095332,-51.8391183911839
1.959276423966287e-06,2.19545214618019e-204,6.069328293715038e-58,4.2120642160223167e-281,0.0037477929106451875,0.005342109181917537,6.7094400749436475e-09,4.1612309545204696e-05,0.009133480387971972,0.011872006029579467,-51.679116791167914
2.248066401520618e-06,1.1920704103728471e-200,4.574944851188493e-57,2.0639677526925096e-276,0.003850311060398381,0.005312034865119902,8.948649842349893e-09,4.550672838562448e-05,0.00921010966895527,0.01221791666085703,-51.51911519115191
2.576558444753325e-06,5.974968049864672e-197,3.3937687501859733e-56,9.230030015328058e-272,0.003953444111806768,0.0052804266138752306,1.1901272511361026e-08,4.972793987361513e-05,0.009286187125272878,0.01256992834256558,-51.35911359113591
2.9497710041928287e-06,2.7645535908205213e-193,2.477591936050452e-55,3.7669998317824383e-267,0.0040570928399513845,0.005247313879324166,1.578315906506494e-08,5.429956891994732e-05,0.009361671842358754,0.012927990933607482,-51.199111991119906
3.3732928618449164e-06,1.1807832546369665e-189,1.7800346675268838e-54,1.4030733318374017e-262,0.0041611545231558895,0.005212727383547363,2.08717621010642e-08,5.9246589599785723e-05,0.009436522660926986,0.013292047032395402,-51.039110391103904
3.853339135431678e-06,4.655551170879883e-186,1.2585726552764705e-53,4.7693305263471035e-258,0.004265523081686104,0.005176699072098204,2.7522567612819657e-08,6.459537010866418e-05,0.009510698385596017,0.013662031843712081,-50.8791087910879
4.3968116341141754e-06,1.6944461446659436e-182,8.757482378114939e-53,1.479540146537454e-253,0.004370089229456708,0.005139262064874799,3.6189570373317606e-08,7.037371631767098e-05,0.009584158011853664,0.0140378730536574,-50.71910719107191
5.0113637600192105e-06,5.69298686890813e-179,5.996963448444114e-52,4.1887878836723666e-249,0.004474740638568583,0.005100450605436898,4.7450692641401293e-08,7.661091359362774e-05,0.009656860972051769,0.01441949071315137,-50.55910559105591
5.705470139873143e-06,1.765665131975484e-175,4.041426462789728e-51,1.0822865593359842e-244,0.00457936211644535,0.005060300008876214,6.203922070497505e-08,8.333776652934155e-05,0.009728767401211483,0.014806797130454585,-50.39910399103991
6.4885011578579525e-06,5.0551290379418717e-172,2.680335195919594e-50,2.552045677541866e-240,0.004683835795282784,0.005018846608351027,8.088253609945682e-08,9.058663620870447e-05,0.009799838423536471,0.01519969677316189,-50.239102391023906
7.370802544130501e-06,1.3360167335386566e-168,1.7494224153849278e-49,5.4919541558531535e-236,0.00478804133346932,0.004976127700398231,1.0514965096007669e-07,9.839147461163268e-05,0.009870036460674275,0.015598086180114481,-50.0791007910079
8.363780152982714e-06,3.259472310381339e-165,1.1237026726902034e-48,1.0785931184102497e-231,0.004891856128581031,0.004932181489137794,1.3630932253141961e-07,0.00010678785574482645,0.009939325562939166,0.01600185388366657,-49.9190991909919
9.47999004005331e-06,7.340716314624929e-162,7.103285821039849e-48,1.9332172811826525e-227,0.004995155541499896,0.004887047029486206,1.7620082276665542e-07,0.0001158130030662524,0.010007671764915176,0.016410880342730676,-49.7590975909759
1.0733233919029771e-05,1.5261082226237305e-158,4.418942146067122e-47,3.1622483456698915e-223,0.005097813131150485,0.0048407641694967,2.2711977719071555e-07,0.00012550581275432623,0.01007504346709773,0.016825037887012728,-49.59909599095991
1.2138660044610947e-05,2.928788228345195e-155,2.705381342508244e-46,4.720669121842085e-219,0.005199700899297536,0.004793373491945009,2.919218641575765e-07,0.00013590687235724252,0.010141411845508557,0.017244190672833986,-49.43909439094391
1.3712869529853866e-05,5.188554165528548e-152,1.6300082962666955e-45,6.431369032455075e-215,0.0053006895447954725,0.004744916255280083,3.7414758184366113e-07,0.00014705847434393085,0.010206751291531185,0.017668194650920253,-49.279092790927905
1.5474028062157722e-05,8.485168792288437e-149,9.665009569801514e-45,7.996419708511476e-211,0.005400648726631486,0.004695434334059369,4.781717452213676e-07,0.0001590046240660541,0.010271039884564289,0.018096897546522984,-49.1190911909119
1.7441982932802664e-05,1.2809446485829701e-145,5.639828673909064e-44,9.073608011562596e-207,0.00549944733505581,0.004644970158988433,6.093818668691917e-07,0.0001717910416304157,0.010334259900474329,0.018530138852217087,-48.9590895908959
1.9638385239979305e-05,1.7850730278117887e-142,3.2387742921930826e-43,9.396296829613619e-203,0.005596953770047425,0.004593566656684286,7.743901000658666e-07,0.00018546515717345467,0.010396398359245211,0.01896774983370114,-48.7990879908799
2.208681706445828e-05,2.2963461750225107e-139,1.8304025193841866e-42,8.880260866719708e-199,0.005693036226320313,0.0045412671892812225,9.812839743300889e-07,0.00020007609902438487,0.010457447615664708,0.019409553548904224,-48.63908639086391
2.4812923350359255e-05,2.7269330533438924e-136,1.0180372653315323e-41,7.659263340807518e-195,0.005787562984035122,0.004488115493997012,1.2399217240342464e-06,0.00021567467424122634,0.010517405997347753,0.01985536488068145,-48.47908479084791
2.7844548150827358e-05,2.9892851177917262e-133,5.572266716889132e-41,6.028934441290749e-191,0.005880402704343582,0.004434155622776236,1.5622785886456783e-06,0.00023231334100470396,0.010576278494863993,0.020304990583355678,-48.319083190831904
3.1211874819855286e-05,3.0249343280594278e-130,3.0015892769445155e-40,4.330982240002736e-187,0.005971424728859224,0.0043794318821258555,1.9628510339113456e-06,0.000250046172359079,0.010634077509197926,0.020758229343339266,-48.1590815908159
3.494756964705302e-05,2.82566262669237e-127,1.591189059053776e-39,2.8393865846541574e-183,0.00606049938211701,0.004323988773256542,2.4591263885559936e-06,0.00026892881079651834,0.01069082366220568,0.02121487185404236,-47.9990799907999
3.908692834207042e-05,2.4365785188818837e-124,8.301249211303669e-39,1.6988495954999817e-179,0.006147498276057701,0.004267870932641157,3.0721258883956996e-06,0.00028901841319296426,0.010746546676122288,0.0216747009052476,-47.8390783907839
4.366802467985572e-05,1.9395289270899524e-121,4.2620277134346814e-38,9.276360499894224e-176,0.006232294615549629,0.004211123073099506,3.827029542396127e-06,0.0003103735856187638,0.01080128632849015,0.022137491487102492,-47.67907679076791
4.873186051734432e-05,1.4251738924833967e-118,2.153476991758276e-37,4.622666754867993e-172,0.006314763503941543,0.004153789925515931,4.753891551781311e-06,0.0003330543075667854,0.010855093489093387,0.022603010908851816,-47.519075190751906
5.432251628696642e-05,9.667077521422445e-116,1.070817233495583e-36,2.1023249136382628e-168,0.006394782247625218,0.004095916181293593,5.888455187829217e-06,0.00035712184516452567,0.010908031245558131,0.023071018932401016,-47.3590735907359
6.048730096312108e-05,6.053106165906098e-113,5.240124642541981e-36,8.725681752696722e-165,0.006472230658576241,0.004037546435646132,7.27307602592118e-06,0.00038263865296506107,0.010960176124176478,0.023541267920771942,-47.1990719907199
6.727690038512872e-05,3.498783965216515e-110,2.5235913604817505e-35,3.3051500681060223e-161,0.0065469913538351,0.003978725131824332,8.957762197876382e-06,0.0004096682639445775,0.011011619412187016,0.024013503001478715,-47.0390703907039
7.474552270497981e-05,1.8668598280839828e-107,1.196045209308903e-34,1.142550168983457e-157,0.0066189500508893355,0.0039194965063718504,1.1001339812957477e-05,0.00043827516737191934,0.011062468587151042,0.024487462244819628,-46.879068790687896
8.295103961133091e-05,9.195218212667845e-105,5.578626802970872e-34,3.604554998782102e-154,0.006687995857920541,0.0038599045355005297,1.3472750858493077e-05,0.00046852467425806903,0.011112848858148965,0.024962876857047175,-46.71906719067191
9.195512186372973e-05,4.1808839806377545e-102,2.5606968760711477e-33,1.0378158897150239e-150,0.0067540215578878425,0.0037999928826718795,1.64524896701939e-05,0.0005004827701408516,0.011162904822234497,0.0254394713883447,-46.559065590655905
0.00010182336755410745,1.7548093457580434e-99,1.156751798823897e-32,2.726975630481129e-147,0.006816923885431705,0.003739804847467542,2.0034182405732562e-05,0.0005342159550123224,0.011212802237871411,0.02591696395550256,-46.3990639906399
0.00011262542139751722,6.799038617436297e-97,5.142488684067183e-32,6.539348456070961e-144,0.006876603795599294,0.003679383315827155,2.432631181001735e-05,0.0005697910702534934,0.011262729914887477,0.026395066479153403,-46.2390623906239
0.0001244350832422553,2.4317606337649125e-94,2.2498711935578825e-31,1.4311329619103097e-140,0.006932966723414001,0.0036187707117279954,2.9454086877056367e-05,0.0006072751125027991,0.011312901717764107,0.026873484935389387,-46.0790607906079
0.0001373304038824734,8.028786067274596e-92,9.687085100827715e-31,2.858365563521417e-137,0.006985922833338221,0.00355800895037627,3.556145374742923e-05,0.0006467350344513261,0.011363558675795719,0.027351919621549422,-45.919059190591895
0.00015139376615579017,2.4470040878478813e-89,4.104683958975088e-30,5.210121357624775e-134,0.007035387257709085,0.0034971393929754376,4.281324029669266e-05,0.0006882375326288714,0.011414971189765876,0.027830065435928846,-45.75905759057591
0.0001667119492159894,6.884545115910399e-87,1.7116599246463871e-29,8.66702779543505e-131,0.00708128032326201,0.003436202803132354,5.139742234473747e-05,0.0007318488223203288,0.011467441320275419,0.02830761217112836,-45.599055990559904
0.0001833761737884408,1.788016623975056e-84,7.024354002278574e-29,1.3157846670438233e-127,0.007123527764896148,0.003375239304957414,6.152749424029647e-05,0.0007776343998313065,0.011521305137713607,0.02878424482072283,-45.4390543905439
0.00020148212614542286,4.2867050331122844e-82,2.8369158086625867e-28,1.8230212660992702e-124,0.007162060925879312,0.0033142883429099768,7.344492075807746e-05,0.000825658792405297,0.011576935108098088,0.02925964389889657,-45.2790527905279
0.00022112995848184617,9.487054511359556e-80,1.127554788792193e-27,2.3051061546334526e-121,0.007196816943737075,0.00325338864343575,8.742164081976588e-05,0.0008759852961813297,0.011634742482655768,0.029733485772655124,-45.1190511905119
0.00024242426333116222,1.9381837035983977e-77,4.410420615366262e-27,2.6600047215652064e-118,0.007227738921121707,0.0031925781784378363,0.00010376258657133386,0.0009286757026709006,0.01169517965213294,0.030205443006189877,-44.959049590495894
0.0002654740196383944,3.6552259298735354e-75,1.6977491217567805e-26,2.8013422186919693e-115,0.007254776081010924,0.003131894130618391,0.0001228081739030002,0.0009837900143254013,0.01175874241949611,0.030675184716937115,-44.799047990479906
0.000290392508104324,6.363400543461261e-73,6.431587297499797e-26,2.692416276363441e-112,0.0072778839056439615,0.0030713728607229002,0.0001449367127014948,0.0010413861498598438,0.011825972137032525,0.031142376942840118,-44.6390463904639
0.00031729719343382296,1.0226335626003721e-70,2.3978056126366665e-25,2.3616227831100575e-109,0.007297024258662812,0.003011049876714378,0.0001705666771269308,0.0011015196400947804,0.011897457646032724,0.03160668302028889,-44.4790447904479
0.00034630957116421087,1.5170733175171317e-68,8.797533421504244e-25,1.8904758520002412e-106,0.007312165489989652,0.002950959804899756,0.00020015876819341147,0.001164243315175697,0.011973836949422728,0.03206776397218164,-44.3190431904319
0.00037755497681793226,2.0775373700597767e-66,3.176574371033523e-24,1.3810964865182362e-103,0.007323282523036693,0.00289113636302613,0.0002342176931229208,0.001229606984126617,0.012055798540130292,0.03252527890551954,-44.159041590415896
0.00041116235521974806,2.626315310790993e-64,1.128777331586042e-23,9.208082217361769e-101,0.007330356923912113,0.0028316123353596947,0.0002732935785898029,0.0012976571077921244,0.012144082300873485,0.03297888541791693,-43.99903999039989
0.00044726398794337304,3.0647893732252334e-62,3.9473776707526733e-23,5.602819585384602e-98,0.007333376952354738,0.002772419549755519,0.00031798292836313676,0.0013684364663184305,0.012239479884735196,0.03342824001238001,-43.839038390383905
0.0004859951770075684,3.301491224799743e-60,1.3585018378902788e-22,3.1112604594850404e-95,0.007332337594200464,0.0027135888567216995,0.00036892903029917803,0.0014419838224189107,0.01234283448064782,0.03387299851967932,-43.6790367903679
0.0005274938831280796,3.2830342084428254e-58,4.601113322751557e-22,1.5767338195219543e-92,0.007327240575254756,0.002655150110476985,0.0004268217134697784,0.0015183335817617431,0.012455039864091343,0.034312816527614316,-43.5190351903519
0.0005719003170506238,3.0136749990010713e-56,1.5336165219914058e-21,7.292436868113039e-90,0.007318094356517492,0.0025971321519963624,0.0004923963537840943,0.0015975154519066352,0.012577038631255207,0.034747349816444506,-43.3590335903359
0.0006193564827416087,2.553719361158684e-54,5.030623054590421e-21,3.0780754064272165e-87,0.007304914110778673,0.00253956279403495,0.0005664320261225624,0.0016795541013025009,0.012709819514980297,0.03517625479973691,-43.199031990319895
0.0006700056714979577,1.9975868458966022e-52,1.6239697086843113e-20,1.185708992529727e-84,0.0072877216806755615,0.0024824688081162274,0.0006497487031015413,0.0017644688199383845,0.012854413683329671,0.03559918896985818,-43.03903039030389
0.0007239919063550245,1.442427243704963e-50,5.1592339408299274e-20,4.168398721993766e-82,0.007266545518373615,0.0024258759134665898,0.0007432034054518188,0.0018522731833145267,0.013011889926961576,0.03601581134731955,-42.879028790287904
0.000781459336521703,9.614748089191946e-49,1.6130345401301044e-19,1.3373733857579037e-79,0.007241420607104297,0.002369808767874226,0.0008476852169196233,0.0019429747214687082,0.013183348649888559,0.03642578293316436,-42.7190271902719
0.000842551581953311,5.916129203785882e-47,4.963102705441847e-19,3.915871035156329e-77,0.007212388364862706,0.0023142909604466203,0.0009641090878318031,0.0020365745948537663,0.013369914589948208,0.036828767163570496,-42.5590255902559
0.0009074110285848141,3.3604167186665634e-45,1.5028443648261232e-18,1.0463967116435913e-74,0.007179496530636035,0.0022593450062371556,0.0010934083661918264,0.002133067278915315,0.013572728210565148,0.037224430365826726,-42.3990239902399
0.0009761780751868405,1.7619937757682602e-43,4.4784311431085436e-18,2.5518587621930325e-72,0.007142799033600323,0.0022049923427079707,0.0012365260134940676,0.0022324402592624323,0.013792935724251637,0.037612442214827735,-42.239022390223894
0.0010489903332732006,8.528474390770033e-42,1.3133756027074072e-17,5.67948795987526e-70,0.007102355845787159,0.0021512533279927962,0.001394404484372506,0.002334673739358689,0.014031677730784365,0.03799247618922286,-42.07902079020789
0.0011259817819779508,3.8106062551428566e-40,3.7905579211905156e-17,1.1535967248912301e-67,0.007058232818783685,0.002098147240920366,0.0015679742746389862,0.0024397403626849564,0.014290076479005983,0.038364210026344304,-41.919019190191904
0.0012072818803294323,1.5717104796275266e-38,1.0766349631162275e-16,2.1384107420278316e-65,0.007010501505088245,0.0020456922827559866,0.0017581411710003566,0.002547604951338755,0.014569221790512883,0.03872732617503467,-41.7590175901759
0.0012930146398741616,5.984209211952908e-37,3.0094350201446896e-16,3.617599809588085e-63,0.006959238964799966,0.0019939055806161405,0.001965772267428161,0.002658224263036297,0.014870155715755026,0.039081512245488295,-41.5990159901599
0.001383297661141232,2.103278267117474e-35,8.278518259973573e-16,5.5852446173844975e-61,0.006904527558373076,0.001942803192508211,0.0021916808473125414,0.002771546768473313,0.0151938560278092,0.03942646145522014,-41.439014390143896
0.0014782411379825554,6.82405387567372e-34,2.2411524571349303e-15,7.869663397423282e-59,0.00684645472621591,0.0018924001139451491,0.002436610266548675,0.0028875124509773796,0.015541218695671911,0.03976187307027462,-41.279012790127894
0.0015779468343715478,2.0438259360974373e-32,5.9709212063761704e-15,1.0119577882364867e-56,0.006785112755959789,0.001842710286082563,0.0027012170098359603,0.00300605263034869,0.01591303951660452,0.04008745284079015,-41.11901119011189
0.0016825070387865822,5.650685178121371e-31,1.5655337286149912e-14,1.187574651438857e-54,0.0067205985382642695,0.0017937466053236824,0.0029860531298476376,0.0031270898127368197,0.016309995124974646,0.04040291343003907,-40.9590095900959
0.0017920035018404023,1.442162052982203e-29,4.039565612617958e-14,1.2718963552070272e-52,0.0066530133120624325,0.001745520934335765,0.003291548315573682,0.003250537568338376,0.01673262363219105,0.040707974836070304,-40.7990079900799
0.0019065063633358738,3.397682260915762e-28,1.0257890380062608e-13,1.243182271723689e-50,0.006582462400182823,0.0016980441144199216,0.0036179918709832387,0.003376300438623687,0.017181305187648124,0.04100236480509,-40.6390063900639
0.002026073075426571,7.389366513100635e-27,2.5634956816399703e-13,1.1089454301400944e-48,0.006509054936312927,0.001651325979174711,0.003965514917062535,0.003504273874710949,0.017656242782944042,0.0412858192357284,-40.479004790047895
0.0021507473290298955,1.4834994855704287e-25,6.304610718106521e-13,9.02771467688812e-47,0.006432903584293215,0.0016053753693927174,0.004334073158087765,0.0036343442084021244,0.018157443649836177,0.041558082573353604,-40.31900319003189
0.002280557991075164,2.749307637537245e-24,1.5259317556421466e-12,6.707145929068219e-45,0.006354124250749974,0.0015602001491281299,0.0047234305755229095,0.0037663886572778687,0.01868470162527998,0.041818908193609346,-40.15900159001589
0.0024155180605619515,4.703433667822448e-23,3.634654174725286e-12,4.54768073742704e-43,0.006272835792089909,0.001515807222872473,0.005133144429054763,0.0039002753651183712,0.019237580873332123,0.04206805877437204,-39.9989999899999
0.0025556236517485895,7.427838545758509e-22,8.5200516827395e-12,2.8140671895772854e-41,0.0061891597168894485,0.001472202553774867,0.005562551952938589,0.004035863478773953,0.0198154013626455,0.04230530665534253,-39.8389983899839
0.0027008530130801065,1.0828433489484083e-20,1.965497574641072e-11,1.589173223224274e-39,0.0061032198847172205,0.0014293911828427526,0.006010759136091095,0.004173003262453696,0.020417226498839845,0.042530434184510274,-39.6789967899679
0.0028511655906937597,1.4572181037908086e-19,4.46225047664786e-11,8.190309186489377e-38,0.006015142202428636,0.0013873772490584856,0.006476631965464061,0.004311536250233829,0.021041853302501277,0.04274323405075256,-39.518995189951895
0.0030065011455010335,1.8102528060919002e-18,9.969801838241785e-11,3.852313623962484e-36,0.005925054318967919,0.0013461640103471794,0.006958790493585638,0.004451295437409377,0.021687805505509167,0.042943509601857464,-39.35899358993589
0.003166778932933646,2.0759153833362816e-17,2.1921499465142178e-10,1.6536182557020184e-34,0.005833085319704444,0.0013057538653310466,0.007455606062439373,0.004592105511124999,0.022353329910748523,0.0431310751472879,-39.19899198991989
0.003331896954451472,2.1975350547741372e-16,4.743568075270937e-10,6.478003250113554e-33,0.005739365421317514,0.0012661483758056743,0.007965201976996334,0.004733783120523935,0.02303639632345196,0.043305756245034535,-39.03899038990389
0.00350173128983834,2.1474236045098068e-15,1.0101623252856845e-09,2.3160042218242226e-31,0.005644025668226728,0.001227348289873966,0.008485457872953732,0.004876137186449107,0.023734701317506345,0.04346738997193718,-38.8789887898879
0.0036761355191537344,1.937114892990372e-14,2.117036501423521e-09,7.556658806635743e-30,0.005547197631543884,0.0011893535656739124,0.009014017965102868,0.005018969250518762,0.024445676049049035,0.04361582517688873,-38.718987189871896
0.0038549402429607278,1.6130535458569594e-13,4.3663311908449574e-09,2.250155659405363e-28,0.005449013111497421,0.0011521633956370428,0.009548303296101162,0.005162073863181384,0.025166498275870232,0.04375092271637037,-38.558985589855894
0.004037952709112385,1.239932189760346e-12,8.86249803437946e-09,6.114875131018803e-27,0.00534960384425125,0.0011157762312150176,0.010085528031424863,0.005305239010133495,0.025894108689874976,0.043872555671804744,-38.39898398983989
0.004224956553947046,8.79838236839417e-12,1.7702996305812453e-08,1.516543616205592e-25,0.005249101214007712,0.001080189808012843,0.010622719766382849,0.005448246576258953,0.026625231630404093,0.043980609548251635,-38.23898238982389
0.004415711665219046,5.763197142323734e-11,3.480074609503889e-08,3.4325312466886506e-24,0.005147635971248358,0.0010454011712681221,0.01115674372700839,0.005590872846022746,0.027356400239144724,0.0440749824540107,-38.078980789807886
0.004609954173475131,3.4848161126823374e-10,6.732579345386313e-08,7.090328800725076e-23,0.005045337957927544,0.0010114067016169163,0.011684330660364933,0.005732889039026414,0.028083986206686007,0.04415558526073697,-37.9189791897919
0.0048073965778805796,1.9451450978220555e-09,1.2818156072494302e-07,1.3366279333189074e-21,0.004942335840391853,0.000978202141088018,0.01220210812343994,0.005874061879208148,0.028804234688714358,0.044222341743716885,-37.758977589775895
0.005007728011704997,1.0022588192307815e-08,2.4017111777811246e-07,2.2995717904625835e-20,0.0048387568507543164,0.0009457826192688585,0.012706634795611488,0.0060141541959495715,0.029513306666995198,0.044275188701995746,-37.59897598975989
0.005210614651801813,4.7672015811019356e-08,4.428607107895211e-07,3.6105693709342514e-19,0.004734726537405299,0.0009141426795876217,0.013194437359972569,0.006152925555135616,0.030207337316629522,0.04431407605809169,-37.43897438974389
0.005415700275460253,2.093162246850736e-07,8.036457928774137e-07,5.1736458489207366e-18,0.004630368525293504,0.0008832763056577945,0.013662049425880753,0.006290132918004048,0.030882540412313923,0.044338966937075834,-37.27897278972789
0.005622606966983057,8.483948355178264e-07,1.4352030464312275e-06,6.765657078226285e-17,0.004525804286559813,0.0008531769476329563,0.014106051901182174,0.006425531325419989,0.031535455025660006,0.044349837724843875,-37.118971189711885
0.005830935975252953,3.1743067004444526e-06,2.5223954185493533e-06,8.074498312831028e-16,0.004421152922054716,0.0008238375485213503,0.014523114169683243,0.006558874605019077,0.03216361192265114,0.044346678105450205,-36.9589695896959
0.006040268722405496,1.0963658564675729e-05,4.362788298255561e-06,8.794545426923594e-15,0.004316530954216768,0.0007952505704115366,0.01491003538942622,0.0066899160984824875,0.032767328181814236,0.04432949107742185,-36.798967989679895
0.00625016796253381,3.495568884710513e-05,7.426193472916861e-06,8.741853552634385e-14,0.004212052131735545,0.0007674080205623413,0.015263785201676375,0.006818409406039005,0.033354204604954515,0.04429829294901627,-36.63896638966389
0.006460179088123839,0.00010288118887943235,1.2439975611531226e-05,7.930232837347096e-13,0.004107827246367478,0.000740301477312115,0.015581543130403878,0.006944109145136265,0.03394928125262756,0.044253113312433354,-36.47896478964789
0.0066698315806660476,0.00027951803216731095,2.0508030164254657e-05,6.565391559216958e-12,0.0040039639622181065,0.000713922115764369,0.015860735958180567,0.007066771720084711,0.03461525140581076,0.0441939949970388,-36.31896318963189
0.00687864060062485,0.0007010345665732105,3.327204659018284e-05,4.960524603668859e-11,0.0039005666577489155,0.0006882607332087891,0.016099072387112674,0.007186156099356826,0.03548700314082069,0.04412099400170234,-36.158961589615885
0.007086108710681611,0.0016230234014229048,5.3123445235754426e-05,3.420478503432669e-10,0.003797736280712013,0.00066330777423868,0.016294574332522682,0.007302024597120753,0.036819898883982245,0.044034179406400496,-35.998959989599896
0.007291727724914181,0.0034686931072001152,8.347263041013847e-05,2.15247642978015e-09,0.003695570216161286,0.0006390533555279238,0.016445604251934944,0.007414143655503147,0.039038267094128165,0.04393363326327907,-35.838958389583894
0.00749498067534822,0.006843254938263895,0.00012907826380288134,1.2361814588107177e-08,0.003594162167635085,0.0006154872902326638,0.01655088798140339,0.007522284624011459,0.042750148302512184,0.043819450467416046,-35.67895678956789
0.007695343886127477,0.012462790891213018,0.00019643247124803424,6.479154380764745e-08,0.0034936020515523624,0.0005925991119849311,0.016609532633801466,0.007626224532502473,0.04867659036997357,0.043691738607569676,-35.51895518955189
0.007892289144413067,0.020951911138931172,0.00029418775689687483,3.0991793712185585e-07,0.0033939759048128605,0.0005703780984476071,0.01662103920743195,0.00772574685406116,0.05744983802293181,0.04355061779724046,-35.358953589535886
0.008085285956050585,0.03251529700474914,0.00043359778873317017,1.3529052401408312e-06,0.003295365805541627,0.000548813294402165,0.016585309655926,0.007820642254153585,0.06928566466479641,0.0433962204864183,-35.198951989519884
