0-Aiba 2014,1-Amin 2005,2-Bankston 2007a,3-Beckermann 2014,4-Chang 2004,5-Chen 2016,6-Crotti 2012a,8-Hayashi 2015,9-Holst 2009,11-Huang 2006,12-Keller 2006,13-Li 2009,14-Liu 2003a,15-Makita 2005,16-Makita 2008,17-Marangoni 2011,18-Medeiros-Domingo 2007,19-Mok 2003,21-Olesen 2012,22-Otagiri 2008,23-Rivolta 2001,24-Rossenbacker 2004,25-Ruan 2007,26-Ruan 2010,27-Saber 2015,28-Shy 2014,29-Sottas 2013,30-Splawski 2002,31-Tan 2001,32-Tsurugi 2009,34-Vatta 2002b,36-Wang 2016,37-Wehrens 2003,38-Winkel 2012,39-Yokoi 2005,40-Zhang 2015,sum,gauss,x
2.059869029963215e-10,2.0376724803129715e-05,1.557398565019458e-07,2.732560693920698e-22,3.519637545639279e-20,1.0054952002256965e-30,3.9041026542828846e-06,4.2082981810496397e-07,9.020827301654613e-12,3.33850834892299e-67,3.7211313026137426e-24,2.6441969403063632e-23,1.29441050272967e-16,1.1369431552793226e-17,8.737724509286777e-10,3.247458931375044e-06,2.3156658698646918e-23,4.211287445603753e-10,0.0002846494751552885,7.290478364557244e-13,3.022306951036553e-05,9.45244995527331e-20,7.0686071930994625e-06,2.9946702316246004e-06,0.0006283442957068243,3.7791541830209265e-06,3.48214950484502e-13,5.347334487527905e-05,7.429164098780217e-26,1.4328164797569496e-13,1.0677204984488037e-15,6.210536567241598e-11,2.646354996926548e-34,0.0006815646434350605,2.0051447829669785e-21,0.00013218137943980218,0.001852385069029804,0.006373691277786562,-16.15876158761587
1.6999579607205197e-10,1.9033931235651226e-05,1.0555578821622865e-07,1.3931150487411962e-22,2.6233643072740773e-20,5.038880613381701e-31,3.706373929446072e-06,3.8233849058440577e-07,5.725265863036154e-12,1.1314583529669252e-67,2.623424654983836e-24,1.8352858548446803e-23,9.718608080036304e-17,8.150021870956917e-18,7.604328862200915e-10,3.0285047842675467e-06,1.3480404778682107e-23,3.592990941411053e-10,0.0002705309780089198,5.678161108719292e-13,2.3987276842597267e-05,1.9002967863466788e-20,5.194229773134116e-06,2.0944081477215393e-06,0.0005960231259886509,3.2203303842337582e-06,2.0002071083660623e-13,4.721305065647646e-05,4.4335385745421964e-26,1.0335039567857384e-13,3.5446703498945225e-16,5.098139174913103e-11,4.7616595861859205e-35,0.0006714575067152096,1.3453367570743387e-21,0.00012252322552593588,0.0017685021835771256,0.006231407429832882,-15.998759987599868
1.4013497370548488e-10,1.777022381528764e-05,7.103959369252327e-08,7.066399160623529e-23,1.9531550001784623e-20,2.515749600510446e-31,3.5178170583136748e-06,3.4717551909970876e-07,3.6152552421315957e-12,3.819521101141128e-68,1.847186773061982e-24,1.272000480078168e-23,7.287121713836686e-17,5.832521781292917e-18,6.613575114366949e-10,2.823183709442961e-06,7.822989979543314e-24,3.0629705821479736e-10,0.0002569357769345886,4.416173724737672e-13,1.894085994181946e-05,3.699991954475503e-21,3.7905474077633297e-06,1.4528634284129406e-06,0.0005647617669460307,2.738948708380898e-06,1.1415499064497865e-13,4.160681061421138e-05,2.639113324439558e-26,7.438212838928711e-14,1.1534746678731417e-16,4.180340830804167e-11,8.398128637344656e-36,0.0006613408852719946,9.009359778588774e-22,0.0001134561329179916,0.0016895551857055854,0.0060913332691862184,-15.838758387583866
1.1538906982068338e-10,1.6581643948325367e-05,4.747391167533985e-08,3.5661808514712746e-23,1.4525538945161806e-20,1.2513535583185168e-31,3.338053422274124e-06,3.1507193569569427e-07,2.2713093356309337e-12,1.2842911467244458e-68,1.2989775276134738e-24,8.803279118897121e-24,5.456672538490991e-17,4.167077108701089e-18,5.748103083079707e-10,2.6307300968963167e-06,4.525696409599425e-24,2.609005507926934e-10,0.0002438558197366383,3.4298201030895236e-13,1.487972160343198e-05,6.977220114443606e-22,2.7471107885997837e-06,9.996303303368767e-07,0.0005345695402124603,2.325118115971806e-06,6.473024082684461e-14,3.659691183602674e-05,1.5669769031747427e-26,5.3414595094985116e-14,3.6792068610723383e-17,3.423963590288438e-11,1.451846285015945e-36,0.0006512197598186307,6.021913367532103e-22,0.00010495398813973209,0.001615061561968792,0.0059534630735689955,-15.678756787567863
9.490576401613132e-11,1.5464381644733922e-05,3.150254922951981e-08,1.79061648032576e-23,1.0790591242401216e-20,6.201145624474614e-32,3.1667175533541637e-06,2.8577873141309194e-07,1.4197360923829448e-12,4.301325395981031e-69,9.123071505742271e-25,6.0838053081341025e-24,4.0805591218710587e-17,2.9722427523228662e-18,4.992587244017974e-10,2.450415472957256e-06,2.6100021410551697e-24,2.2205094868964462e-10,0.00023128242467571929,2.6600101082890907e-13,1.1629640410981322e-05,1.274284402227471e-22,1.977169410750995e-06,6.8218979393482e-07,0.0005054519460851651,1.970079678632112e-06,3.646799834081272e-14,3.212936219010151e-05,9.28034579377937e-27,3.827244096704904e-14,1.1503083925344626e-17,2.8013284023194194e-11,2.460212888390179e-37,0.0006410990386696172,4.0174707846888263e-22,9.69909758418411e-05,0.0015446124686976854,0.005817790212619594,-15.518755187551875
7.797049444297895e-11,1.4414773365578235e-05,2.0757378915915486e-08,8.945318462549472e-24,8.007107672551204e-21,3.061562320955521e-32,3.0034568032044943e-06,2.5906553631666195e-07,8.829436262028632e-13,1.4349122464152533e-69,6.399250825889063e-25,4.198361026782271e-24,3.047413387505805e-17,2.1164820472513028e-18,4.3335083234316696e-10,2.281547094122082e-06,1.5005107540328199e-24,1.8883206255791884e-10,0.00021920633579574503,2.0600700386259006e-13,9.043033404738668e-06,2.253993238269447e-23,1.4132046490927648e-06,4.6176623189747055e-07,0.0004774108449261896,1.6660967354656893e-06,2.0413102368734112e-14,2.8153825835628722e-05,5.482299154178703e-27,2.7361963860223332e-14,3.525236896231917e-18,2.2893719224402732e-11,4.0863793189662937e-38,0.0006309835541552104,2.675152853540655e-22,8.954165671735477e-05,0.001477860642813331,0.005684307172604574,-15.358753587535872
6.398494015394352e-11,1.3429299640923452e-05,1.3581116054470197e-08,4.4461391578342946e-24,5.935038447278726e-21,1.5058910607857567e-32,2.8479310140889215e-06,2.3471937274514145e-07,5.463265973743295e-13,4.7679601880336205e-70,4.48296967210949e-25,2.893063026752582e-24,2.2728092151750358e-17,1.5046049062087258e-18,3.758949271191919e-10,2.1234665680239244e-06,8.59963787236926e-25,1.6045169432406864e-10,0.0002076177773416344,1.5931895094219012e-13,6.9958155666025715e-06,3.861367608944593e-24,1.0031357279712646e-06,3.1002040791376635e-07,0.00045044464764496146,1.4063528136059708e-06,1.1352682292432803e-14,2.462353412821623e-05,3.23041493428088e-27,1.951835667165739e-14,1.0589519688274476e-18,1.8689002441503514e-11,6.653016531666549e-39,0.0006208780591820156,1.7779605782214773e-22,8.258103771967617e-05,0.0014145099980015393,0.005553005581262551,-15.19875198751987
5.244873634705271e-11,1.2504582480989168e-05,8.823370996923437e-09,2.1986915730807183e-24,4.394291325706191e-21,7.379437910238416e-33,2.6998121922341976e-06,2.1254347892069227e-07,3.363300937111297e-13,1.5780622581774407e-70,3.136541815317167e-25,1.990717558965718e-24,1.692834518078327e-17,1.0678442922710315e-18,3.25841316554742e-10,1.9755485028746233e-06,4.913195185071865e-25,1.3622547939869264e-10,0.00019650650709587085,1.2303810785373253e-13,5.3844200854813565e-06,6.406664594156085e-25,7.071439111547517e-07,2.0644746574207346e-07,0.0004245485135836227,1.1848571950661816e-06,6.273072956232183e-15,2.1495175868492092e-05,1.8986761558266707e-27,1.3892298831691812e-14,3.118014668644499e-19,1.5239591655714253e-11,1.0617260281732887e-39,0.0006107872239423345,1.179433077832647e-22,7.608463475821212e-05,0.001354306764166668,0.005423876232753079,-15.038750387503868
4.2943958205138245e-11,1.163738260251281e-05,5.692063721777083e-09,1.0817815945437291e-24,3.24991195658146e-21,3.602734741724514e-33,2.558784183876053e-06,1.923562000627375e-07,2.0600280220842497e-13,5.202353751984248e-71,2.1917195224028606e-25,1.3678391757489221e-24,1.2591745706217151e-17,7.566080541078197e-19,2.822660828344381e-10,1.8371991865438862e-06,2.798276814557163e-25,1.155627449848614e-10,0.00018586186847594337,9.488522738860752e-14,4.12302423481457e-06,1.0294970954873937e-25,4.950503595660429e-07,1.3635780092112538e-07,0.00039971455416507533,9.963579369339857e-07,3.4439320671963915e-15,1.87287706133758e-05,1.1131161690095443e-27,9.865971698536591e-15,8.998994419038866e-20,1.2413035021044266e-11,1.6608111905047554e-40,0.0006007156327746564,7.809120614674299e-23,7.002852808439467e-05,0.001297032012182431,0.005296909112684925,-14.878748787487865
3.512197222076497e-11,1.0824596491444813e-05,3.646205140678451e-09,5.295523259219918e-25,2.4008873675272092e-21,1.7523488539697063e-33,2.424542354314864e-06,1.7398994416958562e-07,1.2553780862824603e-13,1.7082831678872203e-71,1.5295634020057358e-25,9.384995479792403e-25,9.353567760229909e-18,5.351944015841017e-19,2.443566138248943e-10,1.7078552962803576e-06,1.588766716930824e-25,9.795414545698326e-11,0.00017567284124880568,7.30708762085441e-14,3.141009191455829e-06,1.6022141462041726e-26,3.4417904148188945e-07,8.933087360030884e-08,0.00037593204071361845,8.362620911434475e-07,1.878543246876551e-15,1.6287528516360547e-05,6.509192180251631e-28,6.9910192150213835e-15,2.545796866551888e-20,1.0099504615871392e-11,2.546490130616286e-41,0.0005906677811773671,5.160699941214383e-23,6.438941061399616e-05,0.001242495401498904,0.00517209342319815,-14.718747187471863
2.869230904013099e-11,1.0063253322235222e-05,2.3192554062105232e-09,2.5791237897297886e-25,1.7716968717578232e-21,8.491572600320029e-34,2.2967932702733237e-06,1.5729019966000295e-07,7.611495140152547e-14,5.587326849086292e-72,1.0661016231462445e-25,6.42993727554066e-25,6.938866996696837e-18,3.7794598490564227e-19,2.1139872205372563e-10,1.5869826399268978e-06,8.992333286079798e-26,8.296086241359971e-11,0.00016592809073263901,5.619229642413572e-14,2.3806683309946954e-06,2.4150064593696104e-27,2.3763637983612607e-07,5.80462721329078e-08,0.0003531876149184357,7.00562822242032e-07,1.0180760070224298e-15,1.4137699892730513e-05,3.796738660859037e-28,4.9428338038688744e-15,7.059394453434053e-21,8.20804264731736e-12,3.827169252439091e-42,0.0005806480729774697,3.404024971045196e-23,5.9144629460326054e-05,0.00119052999187252,0.005049417608075299,-14.558745587455874
2.3413259896763353e-11,9.350511753082497e-06,1.464846740575035e-09,1.2497683167215972e-25,1.305943809545793e-21,4.09953843058961e-34,2.1752543858277564e-06,1.4211461210472537e-07,4.5915510905588075e-14,1.8202562372668564e-72,7.421271819095335e-26,4.398990699796932e-25,5.140670209078814e-18,2.6645598680207615e-19,1.8276518665870107e-10,1.4740749293376826e-06,5.073731248458571e-26,7.020518089826078e-11,0.0001566160153702589,4.315151024501354e-14,1.7951673880248679e-06,3.52548060766094e-28,1.6294269724572565e-07,3.741090772613481e-08,0.0003314655004796862,5.857730854644297e-07,5.481906085464452e-16,1.2248417424377114e-05,2.2089776559283266e-28,3.4869554784402407e-15,1.9187795791793623e-21,6.663410632364332e-12,5.638028631654199e-43,0.0005706608176558129,2.2410653290783712e-23,5.4272220977190286e-05,0.0011409879696530254,0.004928869377857245,-14.398743987439872
1.908394047843685e-11,8.68365661561221e-06,9.186962282225157e-10,6.025330161619217e-26,9.6156136375993e-22,1.9717918797983744e-34,2.0596537321649654e-06,1.28332117323894e-07,2.7557694635699354e-14,5.906704064713717e-73,5.1594889460688657e-26,3.0051973007095146e-25,3.803389800963977e-18,1.8754211154540262e-19,1.5790556955451468e-10,1.3686525865683795e-06,2.8538117791547855e-26,5.936227468537286e-11,0.00014772479257245164,3.3090396617751136e-14,1.3467512058299814e-06,4.984489232794579e-29,1.1095588476975982e-07,2.3915161507668894e-08,0.0003107477145545494,4.888655017417169e-07,2.932752158531384e-16,1.0591533632641746e-05,1.2819436904415936e-28,2.454435808462432e-15,5.112068479489468e-22,5.403448188955279e-12,8.141244950794374e-44,0.0005607102278300583,1.4726310292866038e-23,4.975093963055118e-05,0.0010937371515406318,0.0048104357349401695,-14.23874238742387
1.5537602332091575e-11,8.060095516533841e-06,5.721208965006561e-10,2.890188733767492e-26,7.072076653775791e-22,9.448578212006196e-35,1.9497296113965496e-06,1.1582212817933894e-07,1.6455851571202726e-14,1.9091591428819886e-73,3.58247894963737e-26,2.0500600154379286e-25,2.810229871040326e-18,1.3178005750761068e-19,1.363371715914773e-10,1.2702615832815538e-06,1.600169527321109e-26,5.0153052675723526e-11,0.00013924242274320793,2.5339304973369433e-14,1.005185381300878e-06,6.825355755787767e-30,7.50341983720063e-08,1.5163503307812904e-08,0.0002910142777048538,4.0721804974859303e-07,1.5588758129689743e-16,9.14145596156535e-06,7.42067793517661e-29,1.7238196868086345e-15,1.3350027937412193e-22,4.37686192800369e-12,1.152307273690663e-44,0.0005508004168962966,9.658529891448624e-24,4.556028103377742e-05,0.0010486581428810846,0.004694102998630248,-14.078740787407867
1.2636003334237711e-11,7.477355367901606e-06,3.5378532994443053e-10,1.379321716333772e-26,5.195583810042534e-22,4.510774615295857e-35,1.845230294644212e-06,1.0447377244989017e-07,9.776690232682662e-15,6.1464348854101396e-74,2.4843296428923386e-26,1.3964770382601009e-25,2.0736371647595634e-18,9.244387814020119e-20,1.1763700770928303e-10,1.178472313688785e-06,8.944364059141316e-27,4.2337935554213605e-11,0.00013115677141226144,1.9376448476911815e-14,7.46416656937302e-07,9.051743153901861e-31,5.039200283836629e-08,9.536234948333026e-09,0.00027224342113797625,3.385651865057432e-07,8.232657687561681e-17,7.874981532604586e-06,4.2846487522319826e-29,1.2079998378200227e-15,3.417288325360029e-23,3.541376838685887e-12,1.598673298743174e-45,0.0005409353968299819,6.322746358577397e-24,4.1680499493466866e-05,0.0010056420422043042,0.004579856830133737,-13.918739187391864
1.0264675937247423e-11,6.933078861677873e-06,2.1723408217211617e-10,6.549361456928055e-27,3.8127575633435048e-22,2.1454335606855334e-35,1.745913724591041e-06,9.418517924230897e-08,5.779062141514437e-15,1.971009297910734e-74,1.720613828016483e-26,9.498929446573836e-26,1.5280712474337416e-18,6.47417139307131e-20,1.0143469212166245e-10,1.0928785012374024e-06,4.983973707244369e-27,3.571144712708919e-11,0.00012345560941339482,1.4795866720216154e-14,5.514331223935343e-07,1.1626297993528733e-31,3.3609144579149844e-08,5.9484729967463446e-09,0.0002544117901270845,2.809540062476282e-07,4.31977354695527e-17,6.771133359081015e-06,2.4676517801954427e-29,8.4465002171428e-16,8.574227606548494e-24,2.862192764297104e-12,2.174027714198813e-46,0.0005311190761465462,4.131218285541965e-24,3.8092620421215034e-05,0.0009645885980088418,0.004467682257460346,-13.758737587375862
8.328955377133448e-12,6.425020903373208e-06,1.324500843065163e-10,3.094043113821982e-27,2.7948690771694116e-22,1.0166191563646092e-35,1.6515472226761565e-06,8.486281145939037e-08,3.398731756051906e-15,6.295616939798247e-75,1.190162355872206e-26,6.451922820365947e-26,1.1245385658324455e-18,4.526554992051573e-20,8.740613550018237e-11,1.0130961391438918e-06,2.768501861607863e-27,3.0097518358528143e-11,0.0001161266510596284,1.1282189672739934e-14,4.053038629899981e-07,1.446281985345707e-32,2.226110737844473e-08,3.6803168186633475e-09,0.0002374946425945296,2.327050511526831e-07,2.2520305981217985e-17,5.81099954755491e-06,1.417586381055561e-29,5.892798636109581e-16,2.108736568959537e-24,2.3106973021740462e-12,2.897906489948492e-47,0.0005213552580217994,2.6941897304804253e-24,3.47784479716609e-05,0.0009254047372188503,0.004357563700218676,-13.598735987359873
6.7506502673853185e-12,5.951045018618625e-06,8.018860302250267e-11,1.4542791515148606e-27,2.046450229492475e-22,4.799331899449969e-36,1.5619072010930074e-06,7.642084191940467e-08,1.9887052946274443e-15,2.002959426368897e-75,8.22200286529969e-27,4.3759999068989787e-26,8.264660499903388e-19,3.1595772760750824e-20,7.526796604703445e-11,9.387624647773501e-07,1.5330513425342291e-27,2.5345414231987592e-11,0.00010915759027859041,8.590790657400717e-15,2.9637734621731516e-07,1.7424759874838824e-33,1.4642982269945306e-08,2.258479111685201e-09,0.0002214660419420876,1.923773961070446e-07,1.1664871978624008e-17,4.977576766482432e-06,8.122920402994375e-30,4.1020531791257156e-16,5.0835088942162215e-25,1.8633939282196225e-12,3.786322441325612e-48,0.0005116476385719384,1.7537022562561893e-24,3.1720568268895524e-05,0.0008880033969851385,0.004249484994282941,-13.438734387343871
5.465255423119518e-12,5.509119745618405e-06,4.8206898276968575e-11,6.8008502308163725e-28,1.496781291092364e-22,2.2572650503706158e-36,1.4767788797353315e-06,6.87805707967169e-08,1.1577585215521601e-15,6.347317796150975e-76,5.672802336346078e-27,2.9637330514293444e-26,6.065904883633986e-19,2.2017486304346382e-20,6.477259534085152e-11,8.695349678049932e-07,8.462747483435309e-28,2.1326204321218286e-11,0.00010253613468305819,6.532202342398809e-15,2.156183085069026e-07,2.033213224349639e-34,9.56545812843825e-09,1.3746689078750457e-09,0.00020629904331279442,1.5873764201608632e-07,6.003134173788631e-18,4.255619031869981e-06,4.6427133545008336e-30,2.849153536974451e-16,1.2012095675031357e-25,1.5010105187353908e-12,4.849140416553369e-49,0.0005019998052927479,1.1393605967003845e-24,2.8902348582133606e-05,0.0008523026024240642,0.0041434294163110895,-13.278732787327868
4.419621728014351e-12,5.097315025534599e-06,2.877675791682251e-11,3.164263628202668e-28,1.09353565081772e-22,1.057702684952378e-36,1.395956008218675e-06,6.186988213138088e-08,6.705938376060734e-16,2.003514862609042e-76,3.9090055944815904e-27,2.004354343699712e-26,4.446170245918546e-19,1.531736496739722e-20,5.570385798407791e-11,8.050904319268992e-07,4.657028196792612e-28,1.7929707506711503e-11,9.625003756275825e-05,4.9598994841834265e-15,1.5606396346872809e-07,2.2977424524154293e-35,6.205481423659489e-09,8.299105808688699e-10,0.0001919658725701862,1.3073246746082908e-07,3.0695061453150958e-18,3.63149264656163e-06,2.6468452565853247e-30,1.9745371190112582e-16,2.782197231957119e-26,1.2077588715809148e-12,6.087316201393829e-50,0.0004924152356572782,7.3882942206569945e-25,2.6307932807668924e-05,0.0008182247424587342,0.0040393797080947235,-13.118731187311866
3.5700106970597393e-12,4.713798601978119e-06,1.705731502918957e-11,1.4647925527796958e-28,7.980406014744778e-23,4.937691280545043e-37,1.319240593090451e-06,5.562273723527729e-08,3.864516320728384e-16,6.299109071095339e-77,2.690193667462683e-27,1.353578846264938e-26,3.25459156038715e-19,1.063844024091279e-20,4.787316144748405e-11,7.45124009949511e-07,2.5547543963360115e-28,1.5061849740687892e-11,9.028712779407756e-05,3.760736238163354e-15,1.1238180354708718e-07,2.514907808383757e-36,3.997961901631813e-09,4.969533850694529e-10,0.00017843809738108887,1.0746440598064599e-07,1.5593778022333073e-18,3.0930379351799817e-06,1.5051585174932167e-30,1.3653677267786847e-16,6.316419743813002e-27,9.707204474519107e-13,7.490329097234848e-51,0.0004828972958710801,4.781947662980343e-25,2.392223360785544e-05,0.0007856960041936927,0.003937318100722316,-12.958729587295863
2.8804723854517206e-12,4.3568324399207045e-06,1.0039581518929958e-11,6.746423544474129e-29,5.817474244853815e-23,2.2964845928560897e-37,1.2464426303267335e-06,4.9978702903278474e-08,2.2157703621006831e-16,1.972649481325141e-77,1.8490532289814263e-27,9.127802917108047e-27,2.379177334139523e-19,7.376484406737111e-21,4.111608916400532e-11,6.893483318758934e-07,1.3971152897283546e-28,1.2642381261009566e-11,8.463533767424446e-05,2.8474730867445643e-15,8.05129483498883e-08,2.665907576986514e-37,2.557969070865452e-09,2.9515569323476963e-10,0.000165686789886641,8.817053529898168e-08,7.870939457227767e-19,2.6294382410137354e-06,8.537543651786108e-31,9.42038920007181e-17,1.4056201918588985e-27,7.793374752169338e-13,9.034203602972812e-52,0.0004734492397837935,3.089179229515473e-25,2.1730921549411228e-05,0.0007546459333095696,0.0038372263385374884,-12.798727987279861
2.321494697321435e-12,4.0247691735049755e-06,5.867548435099936e-12,3.091470440716607e-29,4.2360530677499674e-23,1.0640999331947384e-37,1.1773798432001198e-06,4.488251241957635e-08,1.2640037659873783e-16,6.153255538839237e-78,1.2692988721199824e-27,6.146425035451145e-27,1.736908928304826e-19,5.106207643616461e-21,3.5289405932302616e-11,6.374926456256302e-07,7.616547211622812e-29,1.0602906284513006e-11,7.928272869583427e-05,2.1529459869972565e-15,5.7386776631271756e-08,2.7369723331094806e-38,1.6253443773612283e-09,1.7387527750258874e-10,0.00015368268054231086,7.220378483141261e-08,3.9472458745432105e-19,2.2310964943572047e-06,4.8303727057624045e-31,6.485193524936404e-17,3.0660478523463086e-28,6.24991892419077e-13,1.0680529532461112e-52,0.00046407420795567213,1.9918610741487026e-25,1.9720411573018563e-05,0.000725007093925753,0.003739085702875129,-12.638726387263873
1.868880175450764e-12,3.7160485914164262e-06,3.4051315057065685e-12,1.4094530356199918e-29,3.081099730404798e-23,4.912251258478244e-38,1.1118774255895032e-06,4.028365743117194e-08,7.174076483803668e-17,1.911807734882514e-78,8.70215847893192e-28,4.1328777840784515e-27,1.2663308739278604e-19,3.528784088056454e-21,3.026842010767672e-11,5.893019899380851e-07,4.1392993373726303e-29,8.88518406625669e-12,7.42175152860814e-05,1.6255240306989587e-15,4.069436724973093e-08,2.7214353659816563e-39,1.0256258631231336e-09,1.0159577964907714e-10,0.0001423963028004911,5.901658834249147e-08,1.9667726970257296e-19,1.8895195236616723e-06,2.725996877215263e-31,4.4546328644644846e-17,6.555469585482619e-29,5.006574094538795e-13,1.2376835907248092e-53,0.00045477522687737483,1.2818955316038658e-25,1.7877847114234924e-05,0.0006967148063734695,0.0036428770355585193,-12.47872478724787
1.50281319504257e-12,3.42919416769409e-06,1.962217874416498e-12,6.39337437418039e-30,2.2385539253860325e-23,2.2592173054389465e-38,1.0497677907900066e-06,3.61360088422492e-08,4.0511437384395206e-17,5.916538730676646e-79,5.958524034855562e-28,2.774956471311372e-27,9.220134514319633e-20,2.4346092846465493e-21,2.594466193721593e-11,5.445363989595021e-07,2.242530363749604e-29,7.439665377112395e-12,6.942808654345739e-05,1.2255764505573943e-15,2.8709996298531143e-08,2.6207641534150526e-40,6.427261958500309e-10,5.887957393777153e-11,0.0001317981283982718,4.814662924336375e-08,9.736582442868082e-20,1.5972101607815263e-06,1.5345006407809206e-31,3.0530630629090827e-17,1.373860450267566e-29,4.006123680496465e-13,1.4058546366786865e-54,0.00044555520834115887,8.23424668572044e-26,1.6191082182398424e-05,0.0006697069454749331,0.0035485807621416297,-12.318723187231868
1.2070863067811523e-12,3.1628096450958644e-06,1.1227852505821776e-12,2.8853843924791314e-30,1.624601337364601e-23,1.035177243667731e-38,9.908903258689119e-07,3.239746496430088e-08,2.276057966749774e-17,1.8237925767086734e-79,4.074731682846574e-28,1.8605160731403386e-27,6.704204184840109e-20,1.676914939135644e-21,2.222384178610739e-11,5.029701379664261e-07,1.2111352176118342e-29,6.224233003754003e-12,6.490302601125898e-05,9.22729008347905e-16,2.0151544628456983e-08,2.444331778884601e-41,3.999967885554313e-10,3.384580203232555e-11,0.00012185869309752567,3.920444641027398e-08,4.78907131068887e-20,1.3475670887807995e-06,8.616002217834142e-32,2.0878270262390896e-17,2.822249293164577e-30,3.2020307570492716e-13,1.5652551404987189e-55,0.0004364169489613588,5.279256513914787e-26,1.4648661689730224e-05,0.0006439237853552951,0.0034561769148810533,-12.158721587215865
9.684594209965244e-13,2.915575677404562e-06,6.379436269053096e-13,1.2956008857880243e-30,1.1777239123680884e-23,4.725531945236272e-39,9.350911516020773e-07,2.902962523719764e-08,1.2722808782791016e-17,5.599734160154485e-80,2.7829663178239836e-28,1.245616396404137e-27,4.8682976400783866e-20,1.1531090109914674e-21,1.902405594793176e-11,4.643909696355588e-07,6.520632678445957e-30,5.203118880635462e-12,6.0631129534584925e-05,6.937367380736499e-16,1.4072132402158072e-08,2.2079776192207418e-42,2.4721821965296504e-10,1.9297281001535824e-11,0.00011254871280419218,3.186268828353081e-08,2.340391142343429e-20,1.134792294226929e-06,4.825491310112948e-32,1.4245842449849354e-17,5.682795933008251e-31,2.5564899293364357e-13,1.7082199772214548e-56,0.00042736312984185894,3.3783085011797284e-26,1.3239800307461176e-05,0.0006193078796323376,0.0033656451554231527,-11.998719987199877
7.761297207987555e-13,2.686246536359174e-06,3.599183923301469e-13,5.788057140495505e-31,8.528204788004668e-24,2.1491462348178597e-39,8.822228880141402e-07,2.5997487915518937e-08,7.075818708063832e-18,1.7125513821152926e-80,1.8983028396356964e-28,8.327388861462755e-28,3.530424481728921e-20,7.916027067667371e-22,1.6274211274684884e-11,4.285994502325303e-07,3.499690527803772e-30,4.3459739842663315e-12,5.6601421253027234e-05,5.208371662041234e-16,9.776600126136883e-09,1.9316635212296847e-43,1.5173924224310195e-10,1.0912860207227433e-11,0.00010383919006807866,2.5846822163424845e-08,1.1363653198421236e-20,9.53805914513476e-07,2.6957169009687174e-32,9.698769560872954e-18,1.1216120995387702e-31,2.0388257699073576e-13,1.8273275036365682e-57,0.00041839631638804524,2.1577617909053306e-26,1.1954360109731257e-05,0.0005958039681309628,0.0032769647971922977,-11.83871838718386
6.212937458934852e-13,2.4736468882268915e-06,2.0163313854389993e-13,2.572695572790224e-31,6.168636637889031e-24,9.737792319298296e-40,8.321444255355861e-07,2.32691701922105e-08,3.9152942807578866e-18,5.216798299870088e-81,1.2932177533325817e-28,5.559132340906898e-28,2.5567993288627726e-20,5.425274882792448e-22,1.3912643040207015e-11,3.954082550594439e-07,1.8724591447515527e-30,3.6270702109946782e-12,5.280316778670325e-05,3.9047748195018253e-16,6.75759500177333e-09,1.6367056758511966e-44,9.249298889414706e-11,6.12113873540197e-12,9.570151103343646e-05,2.0927123891808597e-08,5.4820107175686695e-21,8.001682133134544e-07,1.5021179397801285e-32,6.588401029793871e-18,2.1698876447886517e-32,1.6241778489894582e-13,1.916032723551453e-58,0.0004095189582605616,1.375578380869902e-26,1.0782827249454977e-05,0.0005733589031409641,0.003190114827467168,-11.678716787167872
4.967860940340242e-13,2.2766686443917226e-06,1.1216462612219373e-13,1.1377268412787234e-31,4.456954478004289e-24,4.395763570188595e-40,7.847207017795279e-07,2.0815649307711257e-08,2.1554906259048496e-18,1.582882636541775e-81,8.798860491745565e-29,3.7057730582676783e-28,1.8492101782043238e-20,3.7120498245475873e-22,1.188590329830599e-11,3.6464153247266605e-07,9.987064661054693e-31,3.02461616983183e-12,4.9225890677873385e-05,2.923322802547356e-16,4.647001741805671e-09,1.3431112821704595e-45,5.599035010581061e-11,3.4054696466013857e-12,8.810753297366275e-05,1.691179037803873e-08,2.6275692627565715e-21,6.700083724992132e-07,8.348929469096755e-33,4.465584316504838e-18,4.11477170658501e-33,1.2924224490374436e-13,1.9692614974242968e-59,0.000400733389467961,8.752756278866915e-27,9.716287893479016e-06,0.000551921589750378,0.0031050739291322094,-11.518715187151855
3.9678172447437336e-13,2.0942678897316437e-06,6.195638198858048e-14,5.005893717757369e-32,3.2166562235266257e-24,1.9769123740979043e-40,7.39822483932245e-07,1.8610523266995876e-08,1.1806519333088218e-18,4.783850719293315e-82,5.979017425251297e-29,2.466745047911767e-28,1.3356596943746973e-20,2.53561562063196e-22,1.0147699545952365e-11,3.361342857586849e-07,5.310142496622725e-31,2.520171195684659e-12,4.5859377154427666e-05,2.1854672745163155e-16,3.1792880550461805e-09,1.067470063954831e-46,3.365976029694913e-11,1.8791998299062245e-12,8.102966260078415e-05,1.3641033617404744e-08,1.2512982840709863e-21,5.599597554883701e-07,4.6286523114570596e-33,3.0200312939006974e-18,7.648357499631317e-34,1.027289487147996e-13,1.9838909400518623e-60,0.0003920418285952502,5.558811924780307e-27,8.74640362738736e-06,0.0005314429360062205,0.003021820502092843,-11.358713587135867
