0-Bebarova 2008,1-Calloe 2011,2-Calloe 2011,3-Calloe 2013,4-Hayashi 2015,5-Kato 2014,7-Watanabe 2011b,8-Young 2005,sum,gauss,x
0.0002466952576234665,2.4284389137547634e-172,1.0974058962389253e-24,3.616446257318554e-157,7.968409213134209e-06,2.056316557605606e-06,3.975184490027154e-09,0.0005937080503921148,0.0008504320089708112,0.005373536128050582,-18.558785587855866
0.0002248974309966555,8.473145304842114e-176,3.0143968760174212e-25,1.0690358503387907e-160,7.2999488276915494e-06,1.9126926647960924e-06,2.942461710805235e-09,0.0005550552541013594,0.0007891682690522133,0.00519327537733297,-18.398783987839877
0.0002047979613213002,2.7290900833597766e-179,8.148632318939746e-26,2.8839970075029384e-164,6.68386328279447e-06,1.7785265374453405e-06,2.1718458633501173e-09,0.000518526024848149,0.0007317885478355523,0.005017649671950868,-18.238782387823875
0.00018628771024806637,8.114221057763515e-183,2.167804744545564e-26,7.100511301565932e-168,6.116385574988739e-06,1.6532382492242584e-06,1.5984970108737649e-09,0.00048403410089729485,0.000678093033466585,0.0048465994091577164,-18.078780787807872
0.0001692622934184356,2.227058091308129e-186,5.675534293282059e-27,1.5954262097594487e-171,5.59399029034839e-06,1.5362803542426122e-06,1.1731655617093791e-09,0.00045149445463524296,0.0006278881918638313,0.0046800632142737246,-17.91877918779187
0.00015362209321820888,5.642505646574891e-190,1.4623269744007642e-27,3.271569144724463e-175,5.113380564433688e-06,1.4271362800801318e-06,8.585615436314476e-10,0.00042082345929566305,0.0005809869279199294,0.004517978068961198,-17.758777587775867
0.0001392722451376726,1.319678696055571e-193,3.7079458183600075e-28,6.1224855178709675e-179,4.671475547403997e-06,1.3253187862550393e-06,6.265391400193095e-10,0.0003919390394168964,0.0005372087054273681,0.004360279437381974,-17.598775987759865
0.00012612260023593035,2.8491817628498206e-197,9.252805158989219e-29,1.045662928146188e-182,4.2653983709635394e-06,1.230368486376343e-06,4.5592103536276644e-10,0.0003647608054645414,0.000496379628478847,0.004206901390100593,-17.438774387743877
0.00011408766615446999,5.678424455622936e-201,2.2722944307473697e-29,1.6298511295470038e-186,3.892464612242823e-06,1.141852432212283e-06,3.308230052764368e-10,0.000339210173104173,0.00045833248712610333,0.004057776725605643,-17.278772787727874
0.00010308652905678191,1.0446992803739395e-204,5.491701715745811e-30,2.318443123251662e-190,3.5501712483009586e-06,1.0593627578982525e-06,2.3936818328875243e-10,0.0003152104676546516,0.00042290677008581604,0.003912837089331187,-17.11877118771187
9.304275878881524e-05,1.7742323159675706e-208,1.3061721689818395e-30,3.009797216572782e-194,3.2361860936635096e-06,9.82515382503721e-07,1.727037602775312e-10,0.00029268701429155267,0.0003899486472602954,0.0037720130900685805,-16.95876958769587
8.388429946144998e-05,2.7815407160513926e-212,3.0573493095775613e-31,3.565909427757929e-198,2.9483377121845835e-06,9.109487691786585e-07,1.2425154916424893e-10,0.00027156721460348273,0.00035931092479784513,0.00363523441366842,-16.798767987679867
7.554334755283408e-05,4.025465457559862e-216,7.04272685350552e-32,3.855632761277314e-202,2.684605793529841e-06,8.443227391051972e-07,8.913873768042208e-11,0.00025178061013129776,0.00033085297535550456,0.0035024299339408574,-16.638766387663864
6.795621951738829e-05,5.377773833800687e-220,1.5965693161173868e-32,3.8046376149054757e-206,2.443111983713866e-06,7.823173384894383e-07,6.376697214301435e-11,0.00023325893354193963,0.00030444064614850336,0.003373527820671382,-16.478764787647876
6.106321077126633e-05,6.632002933453567e-224,3.5619339446098216e-33,3.426282866687503e-210,2.2221111583826225e-06,7.246317568414449e-07,4.548725828004982e-11,0.00021593614810494222,0.0002799461472786909,0.0032484556446775886,-16.318763187631873
5.480844780281519e-05,7.549924908081999e-228,7.820510319486363e-34,2.8159530759187193e-214,2.019983126903827e-06,6.709832948077714e-07,3.2355519293256805e-11,0.0001997484761509515,0.00025724792273099757,0.003127140479841164,-16.15876158761587
4.913973503261214e-05,7.934074994450248e-232,1.6898006579831533e-34,2.1121263488459587e-218,1.8352247548051478e-06,6.211063798403832e-07,2.2949415923150544e-11,0.00018463441719803825,0.00023623050631471184,0.003009509002057129,-15.998759987599868
4.400839792248779e-05,7.6967205179077825e-236,3.593246453859457e-35,1.445794795484734e-222,1.666442491678602e-06,5.747516280081844e-07,1.6231533341948237e-11,0.0001705347564336468,0.00021678436470735473,0.002895487585050949,-15.838758387583866
3.936912370781485e-05,6.892406431168169e-240,7.519512501955635e-36,9.03203686378278e-227,1.5123452913393326e-06,5.316849502822833e-07,1.1447538378933696e-11,0.00015739256423784372,0.00019880572963481855,0.0027850023930217115,-15.678756787567863
3.517980100347138e-05,5.6975977881147255e-244,1.5486151910011004e-36,5.149404730844187e-231,1.3717379107828414e-06,4.916867016532413e-07,8.050619798864662e-12,0.00014515318742757107,0.00018219642109409834,0.0026779794700773464,-15.518755187551875
3.1401359412299774e-05,4.347788835768804e-248,3.138690506701165e-37,2.6792956295046766e-235,1.2435145743199775e-06,4.5455087146789797e-07,5.645613911016302e-12,0.00013376423289211345,0.000166863663395815,0.0025743448264353443,-15.358753587535872
2.7997610146510003e-05,3.062674516211805e-252,6.260436601168764e-38,1.2722619109405017e-239,1.126652989176679e-06,4.2008431340435613e-07,3.947823072269697e-12,0.0001231755442773572,0.00015271989567427132,0.002474024521369798,-15.19875198751987
2.4935088558060473e-05,1.9915398151406014e-256,1.2288868562361304e-38,5.513465952472078e-244,1.0202086988193229e-06,3.881060135363951e-07,2.7527630866004147e-12,0.00011333917236087478,0.00013968257838405405,0.0023769447428923403,-15.038750387503868
2.2182899364310478e-05,1.1954540516846007e-260,2.3739432120480635e-39,2.1805454855178805e-248,9.233097603011401e-07,3.584463949726266e-07,1.91401192733765e-12,0.0001042093397418684,0.00012767399717546457,0.0022830318841615964,-14.878748787487865
1.9712565250656198e-05,6.62418617322863e-265,4.5131513896694815e-40,7.870419577156795e-253,8.35151732014011e-07,3.3094665759097407e-07,1.3270432961860976e-12,9.574240044973983e-05,0.00011662106541704432,0.0021922126166221997,-14.718747187471863
1.74978794329034e-05,3.388347296243186e-269,8.443852281469047e-41,2.5925246979118612e-257,7.549929583680142e-07,3.0545815142520657e-07,9.174664540162273e-13,8.789679505290571e-05,0.00010645512651306879,0.0021044139598806635,-14.558745587455874
1.5514762669101637e-05,1.5999228926269083e-273,1.5547211321896087e-41,7.793637486540025e-262,6.821501381026818e-07,2.818417822974015e-07,6.32499146698693e-13,8.063300182571116e-05,9.711175704771202e-05,0.0020195633483313853,-14.398743987439872
1.3741125123697425e-05,6.973742924775542e-278,2.8171860262851774e-42,2.138207170608265e-266,6.159941631546912e-07,2.5996744832786165e-07,4.348048130687874e-13,7.391348450621847e-05,8.853057167620325e-05,0.0019375886945519941,-14.23874238742387
1.2156733406284261e-05,2.806005781948065e-282,5.023769428618803e-43,5.35367056898539e-271,5.559462152608269e-07,2.3971350599222146e-07,2.9805292659548883e-13,6.770263715147954e-05,8.065503057706977e-05,0.0018584184494924167,-14.078740787407867
1.0743083033007994e-05,1.0422380778176976e-286,8.816475830934814e-44,1.223336089565372e-275,5.014741077594728e-07,2.2096626443405415e-07,2.0373098597240284e-13,6.196672656998888e-05,7.343225017892139e-05,0.001781981659487502,-13.918739187391864
9.483276490789237e-06,3.5735598233299546e-291,1.522689991393797e-44,2.5511277914064696e-280,4.520888603630831e-07,2.0361950678008113e-07,1.3886264466265856e-13,5.66738327834958e-05,6.681281778029084e-05,0.0017082080201278546,-13.758737587375862
8.361907022883687e-06,1.1310737523487506e-295,2.58808844810024e-45,4.85524244947492e-285,4.073414950050738e-07,1.8757403724392144e-07,9.437966385064194e-14,5.179378794253531e-05,6.075061059204766e-05,0.00163702792702816,-13.598735987359873
7.3649481987698455e-06,3.3047342259652345e-300,4.329102660029217e-46,8.432996323469827e-290,3.6682004121314244e-07,1.727372528432179e-07,6.396406691651014e-14,4.729811409208301e-05,5.520261964887329e-05,0.0015683725235366873,-13.438734387343871
6.479649281752523e-06,8.913287169004031e-305,7.126360769005961e-47,1.336734577706181e-294,3.3014673982424115e-07,1.5902273859368244e-07,4.322732491804656e-14,4.315996015586627e-05,5.012877895926404e-05,0.0015021737454338033,-13.278732787327868
5.694436363765374e-06,2.21919265348404e-309,1.1544865393086996e-47,1.9337518190438115e-299,2.969754342306282e-07,1.4634988508209718e-07,2.913032303970311e-14,3.9354038480218784e-05,4.549180019242721e-05,0.0014383643626710118,-13.118731187311866
4.99881919839881e-06,5.100442545e-314,1.8406070961934825e-48,2.5529868042365647e-304,2.6698913872933103e-07,1.3464352735851342e-07,1.9574780002530344e-14,3.585656125114955e-05,4.1257013135210986e-05,0.0013768780182057021,-12.958729587295863
4.383303629875161e-06,1.08212e-318,2.8879153542963398e-49,3.076016683572077e-309,2.3989777393573667e-07,1.2383360412567535e-07,1.3116353945561274e-14,3.264517707160886e-05,3.739221209266178e-05,0.0013176492639900448,-12.798727987279861
3.839309487243124e-06,2e-323,4.459220796684893e-50,3.382369777e-314,2.1543605961396648e-07,1.1385483624100305e-07,8.763831405241482e-15,2.9698907959928535e-05,3.386750835179046e-05,0.001260613594175449,-12.638726387263873
3.359093789146559e-06,0.0,6.776175463467072e-51,3.3943e-319,1.9336155566962535e-07,1.0464642358327052e-07,5.839014443784343e-15,2.6998087005187185e-05,3.0655188779425655e-05,0.0012057074755967292,-12.47872478724787
2.935679084813642e-06,0.0,1.0133546363218782e-51,5e-324,1.7345284244279616e-07,9.615175937229585e-08,3.879267550831148e-15,2.4524296890910874e-05,2.7729580581418877e-05,0.0011528683756027347,-12.318723187231868
2.5627867410757425e-06,0.0,1.4913838086048306e-52,0.0,1.5550783182864422e-07,8.831816106548606e-08,2.5699493645539678e-15,2.2260309475121308e-05,2.506692221166113e-05,0.0011020347873022444,-12.158721587215865
2.2347749729373318e-06,0.0,2.1600735453800715e-53,0.0,1.3934220113854867e-07,8.109661698993958e-08,1.697712116503094e-15,2.019002659238858e-05,2.2645240385152113e-05,0.001053146252296091,-11.998719987199877
1.9465814061453477e-06,0.0,3.078922814437373e-54,0.0,1.2478794199449092e-07,7.444154790290434e-08,1.118325373450547e-15,1.829842222225184e-05,2.044423311941291e-05,0.0010061433809680773,-11.83871838718386
1.6936699540352912e-06,0.0,4.318970270685767e-55,0.0,1.116920169226104e-07,6.831058270672839e-08,7.345763768510357e-16,1.6571486148205304e-05,1.844515870260451e-05,0.0009609678704089416,-11.678716787167872
1.4719817873476238e-06,0.0,5.962285620326452e-56,0.0,9.991511667701403e-08,6.266434757695355e-08,4.811388056167196e-16,1.4996169212409503e-05,1.6630730464492233e-05,0.0009175625200486064,-11.518715187151855
1.2778901744225926e-06,0.0,8.100213920210897e-57,0.0,8.933051168158022e-08,5.746626779394552e-08,3.1424506236959787e-16,1.3560330253440093e-05,1.4985017207652456e-05,0.0008758712450734129,-11.358713587135867
1.1081589699017845e-06,0.0,1.0830072133907519e-57,0.0,7.982299132437458e-08,5.268238159925855e-08,2.0465916032360071e-16,1.2252684797672627e-05,1.3493349140702704e-05,0.000835839087705413,-11.198711987119879
9.599045325348986e-07,0.0,1.4250081868737747e-58,0.0,7.12878851762509e-08,4.82811654279772e-08,1.3291027672416415e-16,1.1062755559391531e-05,1.2142229142663569e-05,0.0007974122264218707,-11.038710387103862
8.305608566504623e-07,0.0,1.845247046726151e-59,0.0,6.363016053132724e-08,4.423336989736637e-08,8.606975866754307e-17,9.980824790331974e-06,1.09192491774972e-05,0.0007605379831932546,-10.878708787087874
7.178477070722069e-07,0.0,2.3514883297704602e-60,0.0,5.6763590982113745e-08,4.051186596038753e-08,5.557855573774262e-17,8.99788850613734e-06,9.813011670207627e-06,0.0007251648288182901,-10.718707187071857
6.197415535323258e-07,0.0,2.9490510180727095e-61,0.0,5.060999104581812e-08,3.709150066002547e-08,3.578727063408678e-17,8.105612605109318e-06,8.813055650383275e-06,0.0006912423864348983,-10.558705587055869
5.344491077480937e-07,0.0,3.6397612182389353e-62,0.0,4.5098512150371134e-08,3.394896194676704e-08,2.297812284389948e-17,7.296290883593216e-06,7.909787465461426e-06,0.0006587214332854016,-10.398703987039852
4.6038327411458086e-07,0.0,4.42094029730257e-63,0.0,4.016499556914276e-08,3.106265204719037e-08,1.4711778074191475e-17,6.56280494238105e-06,7.094415864126676e-06,0.000627553900814437,-10.238702387023864
3.9614133325542635e-07,0.0,5.28454445994296e-64,0.0,3.57513781618019e-08,2.8412568896259788e-08,9.392483306227994e-18,5.898585969546192e-06,6.358891249869073e-06,0.000597692873177239,-10.078700787007875
3.4048518632474026e-07,0.0,6.216581210304351e-65,0.0,3.1805147035615224e-08,2.5980195169748378e-08,5.979437729552536e-18,5.297578377146641e-06,5.695848905682724e-06,0.0005690925842356589,-9.918699186991859
2.9232349683295207e-07,0.0,7.196922335839637e-66,0.0,2.8278839486500096e-08,2.3748394476120974e-08,3.795813900241296e-18,4.754205262169013e-06,5.098555992968382e-06,0.0005417084131183596,-9.75869758697587
2.50695575765962e-07,0.0,8.199609503111463e-67,0.0,2.5129584812635406e-08,2.170131428927541e-08,2.4027806453504648e-18,4.2633356559061285e-06,4.560862130776404e-06,0.0005154968784207597,-9.598695986959854
2.1475686478005147e-07,0.0,9.193707308696908e-68,0.0,2.23186848155256e-08,1.9824295224768002e-08,1.5166591408257592e-18,3.820253520615481e-06,4.077153365437342e-06,0.0004904156311194868,-9.438694386943865
1.8376588119810917e-07,0.0,1.014470274408429e-68,0.0,1.981123001423992e-08,1.81037862825106e-08,9.54611138847032e-19,3.4206284477322383e-06,3.6423093452280528e-06,0.0004664234462747023,-9.278692786927849
1.5707249733433091e-07,0.0,1.1016385577344682e-69,0.0,1.75757487985054e-08,1.65272656985051e-08,5.991418513615196e-19,3.0604880080784483e-06,3.251663519910389e-06,0.0004434802135927536,-9.11869118691186
1.3410743527157124e-07,0.0,1.1773079568784752e-70,0.0,1.5583886935538443e-08,1.5083167066919405e-08,3.749708137607136e-19,2.736191701347737e-06,2.9009661906221413e-06,0.00042154692691999667,-8.958689586895872
1.1437286655921292e-07,0.0,1.2382039347836327e-71,0.0,1.3810115024397495e-08,1.3760810411791303e-08,2.3400757833987023e-19,2.44440644962205e-06,2.5863502416176854e-06,0.00040058567273747116,-8.798687986879855
9.743401434773573e-08,0.0,1.2815791393749042e-72,0.0,1.2231461660440144e-08,1.2550337904839101e-08,1.4562201226845625e-19,2.1820835777279777e-06,2.3042993916411384e-06,0.000380559617724457,-8.638686386863867
8.291166319829133e-08,0.0,1.3054186976624805e-73,0.0,1.0827270231584474e-08,1.1442653942307492e-08,9.036261335388874e-20,1.946437221826671e-06,2.0516188091989447e-06,0.0003614329954573947,-8.47868478684785
7.047548917745297e-08,0.0,1.3085953639449326e-74,0.0,9.57897741783043e-09,1.0429369309506941e-08,5.591330782573892e-20,1.7349241067047535e-06,1.8254079426095998e-06,0.00034317109230912673,-8.318683186831862
5.983812985191597e-08,0.0,1.29095788706648e-75,0.0,8.469911606236047e-09,9.502749176704419e-09,3.449897865111672e-20,1.54522463174188e-06,1.623035422376771e-06,0.00032574023261152383,-8.158681586815874
5.0749920425382886e-08,0.0,1.2533429494994886e-76,0.0,7.485109565675109e-09,8.655664684357765e-09,2.1225695944060235e-20,1.3752252054406467e-06,1.4421159001160837e-06,0.00030910776314300916,-7.998679986799857
4.2994228504476387e-08,0.0,1.1975093658198037e-77,0.0,6.611149849548299e-09,7.881547889333637e-09,1.3022137847129925e-20,1.2230017686634788e-06,1.2804886949068501e-06,0.0002932420370005595,-7.838678386783869
3.638332584231735e-08,0.0,1.1260017474783377e-78,0.0,5.836001510583924e-09,7.174349856759543e-09,7.966494977227213e-21,1.0868044472968034e-06,1.1361981245064721e-06,0.00027811239691393874,-7.678676786767852
3.075474089082656e-08,0.0,1.0419583505822718e-79,0.0,5.148886820304147e-09,6.52850169454766e-09,4.859783629873207e-21,9.65043275914102e-07,1.0074754053197851e-06,0.00026368915805814725,-7.518675186751864
2.596804110265024e-08,0.0,9.488833015099917e-81,0.0,4.540156786999565e-09,5.938878339401092e-09,2.956182417894996e-21,8.562749350995591e-07,8.92722011328613e-07,0.00024994359041800954,-7.358673586735847
2.1901998670835244e-08,0.0,8.504061605631378e-82,0.0,4.001178360539411e-09,5.400764914317323e-09,1.7931233845353633e-21,7.591904463930646e-07,7.904943883387584e-07,0.0002368479007570743,-7.198671986719859
1.8452097790578922e-08,0.0,7.5005159802672e-83,0.0,3.5242323003626573e-09,4.909825488232436e-09,1.0845604612610608e-21,6.726037702896595e-07,6.994899258688345e-07,0.00022437521424090355,-7.0386703867038705
1.5528345586500634e-08,0.0,6.510390413405611e-84,0.0,3.1024207649269944e-09,4.462074078550561e-09,6.541269010845081e-22,5.954412543472682e-07,6.185340947772471e-07,0.00021249955576302314,-6.878668786687854
1.3053352585705026e-08,0.0,5.561271204155687e-85,0.0,2.729583757047969e-09,4.053847746874287e-09,3.9340049396179013e-22,5.267318801953369e-07,5.465686642849646e-07,0.00020119583101977054,-6.7186671866718655
1.0960652047504277e-08,0.0,4.675114648473122e-86,0.0,2.4002236302798973e-09,3.681781647329141e-09,2.3592417259394155e-22,4.6559826007136854e-07,4.826409173964821e-07,0.0001904398073783281,-6.558665586655849
9.193230601594464e-09,0.0,3.867778597335307e-87,0.0,2.109436927089418e-09,3.3427858954741786e-09,1.4108298152865626e-22,4.112483354195125e-07,4.2589378884367074e-07,0.0001802080945803713,-6.3986639866398605
7.702245514601323e-09,0.0,3.1490684110711917e-88,0.0,1.852852880346868e-09,3.0340241339253552e-09,8.412817471585e-23,3.629677320431398e-07,3.7555685457201345e-07,0.00017047812532170015,-6.238662386623872
6.445906517341351e-09,0.0,2.5232119588562778e-89,0.0,1.6265779659175713e-09,2.7528936785199173e-09,5.0023370717852984e-23,3.2011272829592326e-07,3.309381064577022e-07,0.0001612281357464268,-6.0786607866078555
5.388502498708529e-09,0.0,1.989649250091734e-90,0.0,1.4271459461436024e-09,2.4970071361252936e-09,2.965985934629993e-23,2.821037948041284e-07,2.914164503851059e-07,0.00015243714589231532,-5.918659186591867
4.499555523486428e-09,0.0,1.5440112489308865e-91,0.0,1.2514728920450635e-09,2.264175392071609e-09,1.7535973105281876e-23,2.484196662233912e-07,2.564348700309943e-07,0.000144084940121998,-5.7586575865758505
3.753086576802292e-09,0.0,1.17916762537102e-92,0.0,1.0968167163932713e-09,2.0523918716792172e-09,1.0338446937444762e-23,2.1859190753288654e-07,2.2549420269776132e-07,0.00013615204757299427,-5.598655986559862
3.1269791930408853e-09,0.0,8.862408882014503e-94,0.0,9.607407906596742e-10,1.85981798647494e-09,6.0777857162552896e-24,1.921999393460661e-07,1.981474773162416e-07,0.0001286197226575496,-5.4386543865438455
2.6024287069220422e-09,0.0,6.555097692968543e-95,0.0,8.410812564634543e-10,1.68476968146827e-09,3.562871129312609e-24,1.6886648866164043e-07,1.739947683064942e-07,0.00012146992564160811,-5.278652786527857
2.1634662834427048e-09,0.0,4.771530489892455e-96,0.0,7.35917676742415e-10,1.5257050052981522e-09,2.0826653549900382e-24,1.4825343338100173e-07,1.52678522346485e-07,0.00011468530333038523,-5.118651186511869
1.7965481551631935e-09,0.0,3.4181206449846516e-97,0.0,6.435467036726812e-10,1.3812126301887345e-09,1.2139576046261895e-24,1.3005801077309557e-07,1.338793182621202e-07,0.00010824916988636692,-4.958649586495852
1.4902016327167315e-09,0.0,2.4097290919065296e-98,0.0,5.62458469556532e-10,1.2500012534744049e-09,7.055896410490587e-25,1.1400936186759243e-07,1.173120232233401e-07,0.0001021454878038218,-4.798647986479864
1.2347204695436555e-09,0.0,1.671861140621023e-99,0.0,4.913154336747225e-10,1.130889816992679e-09,4.089455823795523e-25,9.986538549799549e-08,1.0272231121820655e-07,9.635884906228149e-05,-4.638646386463847
1.0219030659893652e-09,0.0,1.1415195021389988e-100,0.0,4.289334426366629e-10,1.0227984849093666e-09,2.3634340863144365e-25,8.740987739386544e-08,8.988351238740083e-08,9.087445647987819e-05,-4.478644786447859
8.448278015711425e-10,0.0,7.670393015253628e-102,0.0,3.742647842228887e-10,9.247403245471308e-10,1.3620282557194593e-25,7.644993133245756e-08,7.859376424279873e-08,8.56781052858156e-05,-4.318643186431871
6.976604971760507e-10,0.0,5.07227799206557e-103,0.0,3.2638303525863455e-10,8.358136385524679e-10,7.826964940432503e-26,6.681358090313765e-08,6.86734380741248e-08,8.075616492979493e-05,-4.158641586415854
5.754896401984239e-10,0.0,3.300955179546626e-104,0.0,2.844695228286359e-10,7.551949002667639e-10,4.4850295468126483e-26,5.834766191102129e-08,5.996281597431512e-08,7.609556114471947e-05,-3.9986399863998656
4.741855634592744e-10,0.0,2.114108911073025e-105,0.0,2.4780123528020137e-10,6.82132247479134e-10,2.5627242426903786e-26,5.091587684901611e-08,5.231999589523472e-08,7.168375827758635e-05,-3.838638386383849
3.9028026077444406e-10,0.0,1.3324969860947292e-106,0.0,2.1574003509209123e-10,6.15939492843559e-10,1.460168901832182e-26,4.439704419963403e-08,4.5619003988344126e-08,6.750874190213778e-05,-3.6786367863678606
3.208649552048148e-10,0.0,8.265255120229824e-108,0.0,1.8772303992934975e-10,5.559906121503665e-10,8.296004157833671e-27,3.868351658975924e-08,3.974809519704377e-08,6.3559001725476e-05,-3.518635186351844
2.635029166716354e-10,0.0,5.04542134905485e-109,0.0,1.6325405117209583e-10,5.01714674366001e-10,4.7000175120692394e-27,3.367975301418768e-08,3.4608224656397416e-08,5.9823514799630035e-05,-3.3586335863358556
2.1615535950652376e-10,0.0,3.031026735095499e-110,0.0,1.418959210013491e-10,4.52591179902115e-10,2.6551841073272638e-27,2.930103146805318e-08,3.011167392846317e-08,5.629172904779282e-05,-3.1986319863198673
1.7711854285006467e-10,0.0,1.7919803493154088e-111,0.0,1.2326375984535822e-10,4.081457759591011e-10,1.4957342984888735e-27,2.5472289386062884e-08,2.618081746471741e-08,5.295354711381912e-05,-3.0386303863038506
1.4497045232496087e-10,0.0,1.0426243611264972e-112,0.0,1.0701889572373344e-10,3.679463200159827e-10,8.401927193870063e-28,2.2127080279394866e-08,2.2747015947459542e-08,4.9799310542428797e-05,-2.8786287862878623
1.1852566433822173e-10,0.0,5.969990534724901e-114,0.0,9.286350585786427e-11,3.3159926462001386e-10,4.706174474904926e-28,1.9206635891302496e-08,1.9749624326118598e-08,4.6819784296491826e-05,-2.7186271862718456
9.679718852715614e-11,0.0,3.3641129311307055e-115,0.0,8.05358489212139e-11,2.987463385724934e-10,2.628583533030286e-28,1.665902406215565e-08,1.7135103438176514e-08,4.4006141616768786e-05,-2.5586255862558573
7.896425267594929e-11,0.0,1.8656004570119883e-116,0.0,6.98060335528438e-11,2.690615014203953e-10,1.4639970127560425e-28,1.4438393306092048e-08,1.4856225093741235e-08,4.134994922847908e-05,-2.398623986239869
6.434514095259424e-11,0.0,1.0181642921029246e-117,0.0,6.047226531818764e-11,2.4224814985511026e-10,8.13061219362186e-29,1.2504295857249259e-08,1.287136141337515e-08,3.884315289817223e-05,-2.2386223862238523
5.237432327620124e-11,0.0,5.468500216214416e-119,0.0,5.23575202326044e-11,2.1803655619605815e-10,4.50267864077416e-29,1.08210816461065e-08,1.1143850045811364e-08,3.647806334348473e-05,-2.078620786207864
4.258322345006762e-11,0.0,2.8904785753533336e-120,0.0,4.530659832173643e-11,1.9618152060612048e-10,2.4864704719357713e-29,9.35735631844207e-09,9.641427660819994e-09,3.424734249753534e-05,-1.9186191861918473
3.458406854036373e-11,0.0,1.5035657525964737e-121,0.0,3.918351552942304e-11,1.764602200540217e-10,1.369179250345521e-29,8.085497013370096e-09,8.335724817493905e-09,3.214399012894432e-05,-1.758617586175859
2.8056343751943928e-11,0.0,7.69708432907227e-123,0.0,3.386919664592278e-11,1.5867023831190016e-10,7.517993750448255e-30,6.981220175414938e-09,7.2018159541247045e-09,3.016133081770023e-05,-1.5986159861598424
2.2735447438312966e-11,0.0,3.877762564495432e-124,0.0,2.9259435860044105e-11,1.426277624611956e-10,4.116311767730563e-30,6.023196191229596e-09,6.217818836989149e-09,2.8293001286429257e-05,-1.438614386143854
1.8403201368667144e-11,0.0,1.9225928904208947e-125,0.0,2.5263095077943092e-11,1.281659324810785e-10,2.2473939615912383e-30,5.192706116811445e-09,5.3645383457391336e-09,2.653293808594967e-05,-1.2786127861278658
1.4879923269998123e-11,0.0,9.380902012837427e-127,0.0,2.1800513335465835e-11,1.1513333151748562e-10,1.2235305213657238e-30,4.47333619843943e-09,4.625149966562379e-09,2.4875365633404526e-05,-1.118611186111849
1.2017813115029694e-11,0.0,4.504566643530038e-128,0.0,1.8802103493092494e-11,1.0339260538139004e-10,6.642247499689175e-31,3.850706292388715e-09,3.984918814378227e-09,2.3314784600688057e-05,-0.9586095860958608
9.695442644094272e-12,0.0,2.1286907980445236e-129,0.0,1.6207114973378882e-11,9.281920070763793e-11,3.595671015925299e-31,3.312228657124621e-09,3.4309504154497322e-09,2.1845960650355574e-05,-0.7986079860798441
7.813170071173361e-12,0.0,9.899728821484932e-131,0.0,1.3962543608052433e-11,8.330021202474969e-11,1.9409283046827588e-31,2.846893929352777e-09,2.9519698550567524e-09,2.0463913515728154e-05,-0.6386063860638558
6.289329599377863e-12,0.0,4.530907157894997e-132,0.0,1.2022171730913758e-11,7.473332874557691e-11,1.0447290868248134e-31,2.4450814041447184e-09,2.538126234220587e-09,1.916390642143903e-05,-0.4786047860478675
5.0570689283307746e-12,0.0,2.040789341457431e-133,0.0,1.0345723506660948e-11,6.702587379294331e-11,5.607412790313658e-32,2.0983910214298047e-09,2.1808196876577396e-09,1.7941435840269314e-05,-0.3186031860318508
4.0617279567528125e-12,0.0,9.04611992443906e-135,0.0,8.898122145612797e-12,6.009392622672739e-11,3.0011383624604847e-32,1.7994947183805736e-09,1.8725484947096668e-09,1.679222158173272e-05,-0.1586015860158625
3.258668872723701e-12,0.0,3.946186928775092e-136,0.0,7.648837139279406e-12,5.386152084300443e-11,1.6016741170666363e-32,1.5420050414814858e-09,1.6067740683364934e-09,1.571219720752598e-05,0.001400014000154215
2.6114822185553552e-12,0.0,1.6941197903646272e-137,0.0,6.571310979186744e-12,4.8259918275152837e-11,8.5236762422292e-33,1.3203591251142096e-09,1.3778018365871046e-09,1.4697500768655386e-05,0.1614016140161425
2.0905056946337317e-12,0.0,7.15750610728519e-139,0.0,5.642456007049375e-12,4.322693964409228e-11,4.5231853246540645e-33,1.1297163369630483e-09,1.1806762383088238e-09,1.3744465858758702e-05,0.3214032140321592
1.6716027528483585e-12,0.0,2.9759832877892557e-140,0.0,4.842213102680306e-12,3.870636028334322e-11,2.393461618593645e-33,9.65868066012546e-10,1.0110882421514179e-09,1.2849612977902474e-05,0.4814048140481475
1.335156705888486e-12,0.0,1.2177282969862744e-141,0.0,4.1531648598239455e-12,3.464735750668091e-11,1.262912325438003e-33,8.251582878250304e-10,8.652939668974238e-10,1.2009641200900574e-05,0.6414064140641358
1.0652433849741864e-12,0.0,4.903672500755256e-143,0.0,3.5601967411868173e-12,3.100400779472809e-11,6.64484086719314e-34,7.044136855294774e-10,7.400431334503665e-10,1.1221420144015281e-05,0.8014080140801525
8.489515224437876e-13,0.0,1.9433170728812753e-144,0.0,3.0502004528831695e-12,2.77348291539678e-11,3.4862667713899705e-34,6.008822347950647e-10,6.325162159243594e-10,1.048198222372601e-05,0.9614096140961408
6.758251943149542e-13,0.0,7.579089300395235e-146,0.0,2.6118144449203106e-12,2.480236474979987e-11,1.8239011495983306e-34,5.121792781996967e-10,5.402692825887319e-10,9.788515201108153e-06,1.1214112141121575
5.374069830330435e-13,0.0,2.908985332478366e-147,0.0,2.235197036855232e-12,2.2172804236412125e-11,9.514952539371842e-35,4.36240219942742e-10,4.611856281990424e-10,9.13835500524727e-06,1.2814128141281458
